id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-011,min_abs_pair_diff,gpt-5,pair-finding,easy,O(N^2),O(N log N),"def min_abs_pair_diff(nums):
    if len(nums) < 2:
        return 0
    best = abs(nums[0] - nums[1])
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            d = abs(nums[i] - nums[j])
            if d < best:
                best = d
    return best
","def min_abs_pair_diff(nums):
    n = len(nums)
    if n < 2:
        return 0
    nums.sort()
    best = nums[1] - nums[0]
    if best == 0:
        return 0
    for i in range(2, n):
        d = nums[i] - nums[i - 1]
        if d < best:
            best = d
            if best == 0:
                return 0
    return best",73113.55,133,448,560,693,OK,
TYR-012,count_reverse_pairs,gpt-5,pair-finding,medium,O(N^2),O(N log N),"def count_reverse_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > 2 * nums[j]:
                count += 1
    return count
","def count_reverse_pairs(nums):
    def sort(l, r):
        if l >= r:
            return 0
        m = (l + r) // 2
        cnt = sort(l, m) + sort(m + 1, r)
        j = m + 1
        for i in range(l, m + 1):
            while j <= r and nums[i] > 2 * nums[j]:
                j += 1
            cnt += j - (m + 1)
        tmp = []
        i, j = l, m + 1
        while i <= m and j <= r:
            if nums[i] <= nums[j]:
                tmp.append(nums[i])
                i += 1
            else:
                tmp.append(nums[j])
                j += 1
        if i <= m:
            tmp.extend(nums[i:m + 1])
        if j <= r:
            tmp.extend(nums[j:r + 1])
        nums[l:r + 1] = tmp
        return cnt

    return sort(0, len(nums) - 1)",72856.03,107,1600,1838,1945,OK,
TYR-013,count_pairs_abs_diff_k,gpt-5,pair-finding,easy,O(N^2),O(N),"def count_pairs_abs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","from collections import Counter

def count_pairs_abs_diff_k(nums, k):
    if k < 0:
        return 0
    freq = Counter(nums)
    if k == 0:
        return sum(n * (n - 1) // 2 for n in freq.values())
    count = 0
    for x, fx in freq.items():
        fy = freq.get(x + k, 0)
        if fy:
            count += fx * fy
    return count",62050.89,110,2496,2607,2717,OK,
TYR-014,count_distinct_pair_sums,gpt-5,pair-finding,medium,O(N^2),O(N),"def count_distinct_pair_sums(nums):
    seen = {}
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            seen[s] = 1
    total = 0
    for k in seen:
        total += 1
    return total
","def count_distinct_pair_sums(nums):
    n = len(nums)
    if n < 2:
        return 0
    seen = set()
    add = seen.add
    for i in range(n - 1):
        ai = nums[i]
        for j in range(i + 1, n):
            add(ai + nums[j])
    return len(seen)",90019.00,124,5952,6041,6165,OK,
TYR-015,two_sum_less_than_k,gpt-5,pair-finding,medium,O(N^2),O(N log N),"def two_sum_less_than_k(nums, k):
    best = -1
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            if s < k and s > best:
                best = s
    return best
","def two_sum_less_than_k(nums, k):
    if len(nums) < 2:
        return -1
    nums.sort()
    left, right = 0, len(nums) - 1
    best = -1
    while left < right:
        s = nums[left] + nums[right]
        if s < k:
            if s > best:
                best = s
            left += 1
        else:
            right -= 1
    return best",88787.51,118,1024,1134,1252,OK,
TYR-016,most_frequent_element,gpt-5,frequency,easy,O(N^2),O(N),"def most_frequent_element(nums):
    if len(nums) == 0:
        return -1
    best = nums[0]
    best_count = 0
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count > best_count:
            best_count = count
            best = nums[i]
    return best
","def most_frequent_element(nums):
    if not nums:
        return -1
    counts = {}
    first_index = {}
    best = None
    best_count = 0
    best_first_index = float('inf')
    for i, x in enumerate(nums):
        if x not in first_index:
            first_index[x] = i
        c = counts.get(x, 0) + 1
        counts[x] = c
        if c > best_count or (c == best_count and first_index[x] < best_first_index):
            best = x
            best_count = c
            best_first_index = first_index[x]
    return best",100604.24,145,4800,4948,5093,OK,
TYR-017,has_duplicate,gpt-5,frequency,easy,O(N^2),O(N),"def has_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                return 1
    return 0
","def has_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return 1
        seen.add(num)
    return 0",72172.76,95,256,302,397,OK,
TYR-018,first_non_repeating,gpt-5,frequency,easy,O(N^2),O(N),"def first_non_repeating(nums):
    for i in range(len(nums)):
        found_dup = 0
        for j in range(len(nums)):
            if i != j and nums[i] == nums[j]:
                found_dup = 1
        if found_dup == 0:
            return nums[i]
    return -1
","def first_non_repeating(nums):
    counts = {}
    for x in nums:
        counts[x] = counts.get(x, 0) + 1
    for x in nums:
        if counts[x] == 1:
            return x
    return -1",65007.79,118,896,962,1080,OK,
TYR-019,count_distinct,gpt-5,frequency,easy,O(N^2),O(N),"def count_distinct(nums):
    count = 0
    for i in range(len(nums)):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        count += is_first
    return count
","def count_distinct(nums):
    return len(set(nums))",48966.72,110,320,342,452,OK,
TYR-020,majority_element,gpt-5,frequency,easy,O(N^2),O(N),"def majority_element(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 2:
            return nums[i]
    return -1
","def majority_element(nums):
    candidate = None
    count = 0
    for num in nums:
        if count == 0:
            candidate = num
            count = 1
        elif num == candidate:
            count += 1
        else:
            count -= 1
    if candidate is None:
        return -1
    total = 0
    for num in nums:
        if num == candidate:
            total += 1
    return candidate if total > len(nums) // 2 else -1",67193.57,115,1024,1145,1260,OK,
TYR-021,find_first_duplicate,gpt-5,frequency,easy,O(N^2),O(N),"def find_first_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def find_first_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",50518.11,90,448,494,584,OK,
TYR-022,count_elements_appearing_twice,gpt-5,frequency,medium,O(N^2),O(N),"def count_elements_appearing_twice(nums):
    result = 0
    for i in range(len(nums)):
        is_first = 1
        for k in range(i):
            if nums[k] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result += 1
    return result
","def count_elements_appearing_twice(nums):
    freq = {}
    for x in nums:
        freq[x] = freq.get(x, 0) + 1
    result = 0
    for v in freq.values():
        if v == 2:
            result += 1
    return result",61420.34,161,576,651,812,OK,
TYR-023,count_inversions,gpt-5,frequency,medium,O(N^2),O(N log N),"def count_inversions(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > nums[j]:
                count += 1
    return count
","def count_inversions(nums):
    if not nums:
        return 0
    vals = sorted(set(nums))
    ranks = {v: i + 1 for i, v in enumerate(vals)}
    size = len(vals)
    bit = [0] * (size + 1)

    def update(i):
        while i <= size:
            bit[i] += 1
            i += i & -i

    def query(i):
        s = 0
        while i > 0:
            s += bit[i]
            i -= i & -i
        return s

    inv = 0
    for x in reversed(nums):
        r = ranks[x]
        inv += query(r - 1)
        update(r)
    return inv",28608.33,104,1984,2152,2256,OK,
TYR-024,missing_number,gpt-5,frequency,easy,O(N^2),O(N),"def missing_number(nums):
    n = len(nums)
    for i in range(n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            return i
    return -1
","def missing_number(nums):
    n = len(nums)
    seen = bytearray(n + 1)
    for x in nums:
        if 0 <= x <= n:
            seen[x] = 1
    for i, present in enumerate(seen):
        if not present:
            return i
    return -1",92547.55,114,4544,4621,4735,OK,
TYR-025,count_matching_last_digit_pairs,gpt-5,frequency,easy,O(N^2),O(N),"def count_matching_last_digit_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] % 10 == nums[j] % 10:
                count += 1
    return count
","def count_matching_last_digit_pairs(nums):
    freq = [0] * 10
    count = 0
    for x in nums:
        d = x % 10
        count += freq[d]
        freq[d] += 1
    return count",75810.81,111,448,513,624,OK,
TYR-026,count_unique_elements,gpt-5,frequency,easy,O(N^2),O(N),"def count_unique_elements(nums):
    count = 0
    for i in range(len(nums)):
        freq = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                freq += 1
        if freq == 1:
            count += 1
    return count
","def count_unique_elements(nums):
    freq = {}
    for x in nums:
        freq[x] = freq.get(x, 0) + 1
    return sum(1 for v in freq.values() if v == 1)",72428.85,116,1088,1147,1263,OK,
TYR-027,single_number,gpt-5,frequency,easy,O(N^2),O(N),"def single_number(nums):
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 1:
            return nums[i]
    return -1
","def single_number(nums):
    freq = {}
    for x in nums:
        freq[x] = freq.get(x, 0) + 1
    for x in nums:
        if freq[x] == 1:
            return x
    return -1",63174.94,109,1408,1472,1581,OK,
TYR-028,count_greater_than_all_right,gpt-5,frequency,medium,O(N^2),O(N),"def count_greater_than_all_right(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        is_leader = 1
        for j in range(i + 1, n):
            if nums[j] >= nums[i]:
                is_leader = 0
        count += is_leader
    return count
","def count_greater_than_all_right(nums):
    count = 0
    max_right = None
    for x in reversed(nums):
        if max_right is None or x > max_right:
            count += 1
            max_right = x
    return count",94889.54,126,3200,3265,3391,OK,
TYR-029,kth_largest,gpt-5,frequency,medium,O(N^2),O(N log N),"def kth_largest(nums, k):
    n = len(nums)
    for target_rank in range(k):
        max_val = nums[0]
        max_idx = 0
        for i in range(1, n):
            if nums[i] > max_val:
                max_val = nums[i]
                max_idx = i
        if target_rank == k - 1:
            return max_val
        nums[max_idx] = nums[0] - 1
    return -1
","def kth_largest(nums, k):
    return sorted(nums, reverse=True)[k - 1] if 1 <= k <= len(nums) else -1",15910.27,155,832,875,1030,OK,
TYR-030,frequency_of_max,gpt-5,frequency,easy,O(N),O(N),"def frequency_of_max(nums):
    if len(nums) == 0:
        return 0
    max_val = nums[0]
    for i in range(len(nums)):
        if nums[i] > max_val:
            max_val = nums[i]
    count = 0
    for i in range(len(nums)):
        if nums[i] == max_val:
            count += 1
    return count
","def frequency_of_max(nums):
    max_val = None
    count = 0
    for x in nums:
        if max_val is None or x > max_val:
            max_val = x
            count = 1
        elif x == max_val:
            count += 1
    return count",57439.51,135,1088,1162,1297,OK,
TYR-031,max_subarray_sum,gpt-5,subarray,medium,O(N^2),O(N),"def max_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > best:
                best = cur
    return best
","def max_subarray_sum(nums):
    if not nums:
        return 0
    current = best = nums[0]
    for x in nums[1:]:
        current = max(x, current + x)
        best = max(best, current)
    return best",55175.90,127,512,578,705,OK,
TYR-032,has_subarray_with_sum,gpt-5,subarray,medium,O(N^2),O(N),"def has_subarray_with_sum(nums, target):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == target:
                return 1
    return 0
","def has_subarray_with_sum(nums, target):
    prefix_sum = 0
    seen = {0}
    for num in nums:
        prefix_sum += num
        if prefix_sum - target in seen:
            return 1
        seen.add(prefix_sum)
    return 0",20797.31,110,1472,1541,1651,OK,
TYR-033,count_subarrays_with_sum,gpt-5,subarray,medium,O(N^2),O(N),"def count_subarrays_with_sum(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                count += 1
    return count
","def count_subarrays_with_sum(nums, k):
    count = 0
    prefix = 0
    freq = {0: 1}
    for num in nums:
        prefix += num
        count += freq.get(prefix - k, 0)
        freq[prefix] = freq.get(prefix, 0) + 1
    return count",44377.20,116,448,532,648,OK,
TYR-034,longest_subarray_sum_k,gpt-5,subarray,medium,O(N^2),O(N),"def longest_subarray_sum_k(nums, k):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                length = j - i + 1
                if length > best:
                    best = length
    return best
","def longest_subarray_sum_k(nums, k):
    prefix_index = {0: -1}
    prefix = 0
    best = 0
    for i, num in enumerate(nums):
        prefix += num
        if (prefix - k) in prefix_index:
            best = max(best, i - prefix_index[prefix - k])
        if prefix not in prefix_index:
            prefix_index[prefix] = i
    return best",7805.29,131,128,230,361,OK,
TYR-035,max_window_sum_size_k,gpt-5,subarray,easy,O(N^2),O(N),"def max_window_sum_size_k(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur > best:
            best = cur
    return best
","def max_window_sum_size_k(nums, k):
    n = len(nums)
    if n == 0 or k <= 0 or k > n:
        return 0
    window_sum = sum(nums[:k])
    best = window_sum
    for i in range(k, n):
        window_sum += nums[i] - nums[i - k]
        if window_sum > best:
            best = window_sum
    return best",74641.99,146,1088,1188,1334,OK,
TYR-036,min_subarray_len_ge_target,gpt-5,subarray,medium,O(N^2),O(N),"def min_subarray_len_ge_target(nums, target):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur >= target:
                length = j - i + 1
                if best == 0 or length < best:
                    best = length
                break
    return best
","from collections import deque

def min_subarray_len_ge_target(nums, target):
    n = len(nums)
    prefix = [0] * (n + 1)
    for i in range(n):
        prefix[i + 1] = prefix[i] + nums[i]
    ans = n + 1
    d = deque()
    for j in range(n + 1):
        while d and prefix[j] - prefix[d[0]] >= target:
            ans = min(ans, j - d.popleft())
        while d and prefix[j] <= prefix[d[-1]]:
            d.pop()
        d.append(j)
    return 0 if ans == n + 1 else ans",77791.88,140,1536,1689,1829,OK,
TYR-037,max_product_pair,gpt-5,subarray,easy,O(N^2),O(N),"def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    best = nums[0] * nums[1]
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            p = nums[i] * nums[j]
            if p > best:
                best = p
    return best
","def max_product_pair(nums):
    n = len(nums)
    if n < 2:
        return 0
    a, b = nums[0], nums[1]
    if a >= b:
        max1, max2 = a, b
    else:
        max1, max2 = b, a
    if a <= b:
        min1, min2 = a, b
    else:
        min1, min2 = b, a
    for x in nums[2:]:
        if x >= max1:
            max2 = max1
            max1 = x
        elif x > max2:
            max2 = x
        if x <= min1:
            min2 = min1
            min1 = x
        elif x < min2:
            min2 = x
    p1 = max1 * max2
    p2 = min1 * min2
    return p1 if p1 >= p2 else p2",51131.17,128,2176,2393,2521,OK,
TYR-038,longest_increasing_run,gpt-5,subarray,easy,O(N^2),O(N),"def longest_increasing_run(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        length = 1
        for j in range(i + 1, n):
            if nums[j] > nums[j - 1]:
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_increasing_run(nums):
    if not nums:
        return 0
    best = 1
    curr = 1
    for i in range(1, len(nums)):
        if nums[i] > nums[i - 1]:
            curr += 1
        else:
            curr = 1
        if curr > best:
            best = curr
    return best",28470.19,147,704,795,942,OK,
TYR-039,max_diff_ordered,gpt-5,subarray,easy,O(N^2),O(N),"def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    best = nums[1] - nums[0]
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            d = nums[j] - nums[i]
            if d > best:
                best = d
    return best
","def max_diff_ordered(nums):
    n = len(nums)
    if n < 2:
        return 0
    min_so_far = nums[0]
    best = nums[1] - nums[0]
    for j in range(1, n):
        best = max(best, nums[j] - min_so_far)
        if nums[j] < min_so_far:
            min_so_far = nums[j]
    return best",54375.02,133,576,677,810,OK,
TYR-040,equilibrium_index,gpt-5,subarray,easy,O(N^2),O(N),"def equilibrium_index(nums):
    n = len(nums)
    for i in range(n):
        left_sum = 0
        for j in range(i):
            left_sum += nums[j]
        right_sum = 0
        for j in range(i + 1, n):
            right_sum += nums[j]
        if left_sum == right_sum:
            return i
    return -1
","def equilibrium_index(nums):
    total = sum(nums)
    left_sum = 0
    for i, x in enumerate(nums):
        if left_sum == total - left_sum - x:
            return i
        left_sum += x
    return -1",52430.23,132,256,319,451,OK,
TYR-041,product_except_self,gpt-5,subarray,medium,O(N^2),O(N),"def product_except_self(nums):
    n = len(nums)
    result = []
    for i in range(n):
        prod = 1
        for j in range(n):
            if j != i:
                prod = prod * nums[j]
        result.append(prod)
    return result
","def product_except_self(nums):
    n = len(nums)
    res = [1] * n
    prefix = 1
    for i in range(n):
        res[i] = prefix
        prefix *= nums[i]
    suffix = 1
    for i in range(n - 1, -1, -1):
        res[i] *= suffix
        suffix *= nums[i]
    return res",65935.88,109,512,607,716,OK,
TYR-042,count_positive_subarrays,gpt-5,subarray,medium,O(N^2),O(N),"def count_positive_subarrays(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > 0:
                count += 1
    return count
","def count_positive_subarrays(nums):
    n = len(nums)
    if all(x >= 0 for x in nums):
        total = n * (n + 1) // 2
        zeros = 0
        i = 0
        while i < n:
            if nums[i] == 0:
                j = i
                while j < n and nums[j] == 0:
                    j += 1
                L = j - i
                zeros += L * (L + 1) // 2
                i = j
            else:
                i += 1
        return total - zeros

    prefix = [0] * (n + 1)
    s = 0
    for i, x in enumerate(nums, 1):
        s += x
        prefix[i] = s

    vals = sorted(set(prefix))
    index = {v: i + 1 for i, v in enumerate(vals)}
    size = len(vals)
    bit = [0] * (size + 1)

    def bit_update(i, delta):
        while i <= size:
            bit[i] += delta
            i += i & -i

    def bit_query(i):
        res = 0
        while i > 0:
            res += bit[i]
            i -= i & -i
        return res

    ans = 0
    for v in prefix:
        r = index[v]
        ans += bit_query(r - 1)
        bit_update(r, 1)
    return ans",323393.69,114,8896,9231,9345,OK,
TYR-043,min_subarray_sum,gpt-5,subarray,medium,O(N^2),O(N),"def min_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur < best:
                best = cur
    return best
","def min_subarray_sum(nums):
    if not nums:
        return 0
    cur = best = nums[0]
    for i in range(1, len(nums)):
        num = nums[i]
        cur = min(num, cur + num)
        if cur < best:
            best = cur
    return best",31477.29,127,1088,1165,1292,OK,
TYR-044,count_subarrays_max_le_k,gpt-5,subarray,medium,O(N^2),O(N),"def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        ok = 1
        for j in range(i, n):
            if nums[j] > k:
                ok = 0
            if ok == 1:
                count += 1
            else:
                break
    return count
","def count_subarrays_max_le_k(nums, k):
    count = 0
    run = 0
    for x in nums:
        if x <= k:
            run += 1
            count += run
        else:
            run = 0
    return count",58776.80,132,1472,1540,1672,OK,
TYR-045,sum_of_all_subarray_sums,gpt-5,subarray,medium,O(N^2),O(N),"def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            total += cur
    return total
","def sum_of_all_subarray_sums(nums):
    n = len(nums)
    total = 0
    for i, x in enumerate(nums):
        total += x * (i + 1) * (n - i)
    return total",57243.53,109,1408,1469,1578,OK,
TYR-046,remove_duplicates_preserve_order,gpt-5,set-operations,easy,O(N^2),O(N),"def remove_duplicates_preserve_order(nums):
    result = []
    for i in range(len(nums)):
        found = 0
        for j in range(i):
            if nums[j] == nums[i]:
                found = 1
        if found == 0:
            result.append(nums[i])
    return result
","def remove_duplicates_preserve_order(nums):
    seen = set()
    result = []
    for num in nums:
        if num not in seen:
            seen.add(num)
            result.append(num)
    return result",34817.05,115,384,437,552,OK,
TYR-047,symmetric_difference_count,gpt-5,set-operations,medium,O(N^2),O(N),"def symmetric_difference_count(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    for i in range(mid, len(nums)):
        found = 0
        for j in range(mid):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    return count
","def symmetric_difference_count(nums):
    mid = len(nums) // 2
    setB = set(nums[mid:])
    count = sum(1 for x in nums[:mid] if x not in setB)
    setA = set(nums[:mid])
    count += sum(1 for x in nums[mid:] if x not in setA)
    return count",107417.29,178,2624,2709,2887,OK,
TYR-048,count_common_elements,gpt-5,set-operations,easy,O(N^2),O(N),"def count_common_elements(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                count += 1
                break
    return count
","def count_common_elements(nums):
    mid = len(nums) // 2
    second_half = set(nums[mid:])
    return sum(1 for x in nums[:mid] if x in second_half)",23655.13,111,896,948,1059,OK,
TYR-049,is_subset_first_half,gpt-5,set-operations,easy,O(N^2),O(N),"def is_subset_first_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            return 0
    return 1
","def is_subset_first_half(nums):
    mid = len(nums) // 2
    second = set(nums[i] for i in range(mid, len(nums)))
    for i in range(mid):
        if nums[i] not in second:
            return 0
    return 1",69470.09,122,1920,1988,2110,OK,
TYR-050,remove_if_more_than_two,gpt-5,set-operations,medium,O(N^2),O(N),"def remove_if_more_than_two(nums):
    result = []
    for i in range(len(nums)):
        count = 0
        for j in range(len(result)):
            if result[j] == nums[i]:
                count += 1
        if count < 2:
            result.append(nums[i])
    return result
","def remove_if_more_than_two(nums):
    counts = {}
    result = []
    for x in nums:
        c = counts.get(x, 0)
        if c < 2:
            result.append(x)
            counts[x] = c + 1
    return result",37453.60,116,1152,1219,1335,OK,
