id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-011,min_abs_pair_diff,Meta-Llama-3.1-405B-Instruct,pair-finding,easy,O(N^2),O(N log N),"def min_abs_pair_diff(nums):
    if len(nums) < 2:
        return 0
    best = abs(nums[0] - nums[1])
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            d = abs(nums[i] - nums[j])
            if d < best:
                best = d
    return best
","def min_abs_pair_diff(nums):
    if len(nums) < 2:
        return 0
    nums.sort()
    return min(abs(nums[i] - nums[i-1]) for i in range(1, len(nums)))",2328.99,162,0,52,214,OK,
TYR-012,count_reverse_pairs,Meta-Llama-3.1-405B-Instruct,pair-finding,medium,O(N^2),O(N log N),"def count_reverse_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > 2 * nums[j]:
                count += 1
    return count
","def count_reverse_pairs(nums):
    def merge_sort(arr):
        if len(arr) <= 1:
            return arr, 0
        mid = len(arr) // 2
        left, left_count = merge_sort(arr[:mid])
        right, right_count = merge_sort(arr[mid:])
        merged, merge_count = merge(left, right)
        return merged, left_count + right_count + merge_count

    def merge(left, right):
        merged = []
        count = 0
        i, j = 0, 0
        while i < len(left) and j < len(right):
            if left[i] > 2 * right[j]:
                count += len(left) - i
                merged.append(right[j])
                j += 1
            else:
                merged.append(left[i])
                i += 1
        merged.extend(left[i:])
        merged.extend(right[j:])
        return merged, count

    _, count = merge_sort(nums)
    return count",7110.40,136,0,208,344,OK,
TYR-013,count_pairs_abs_diff_k,Meta-Llama-3.1-405B-Instruct,pair-finding,easy,O(N^2),O(N),"def count_pairs_abs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","def count_pairs_abs_diff_k(nums, k):
    count = 0
    freq = {}
    
    for num in nums:
        count += freq.get(num - k, 0) + freq.get(num + k, 0)
        freq[num] = freq.get(num, 0) + 1
    
    return count",3065.65,139,0,73,212,OK,
TYR-014,count_distinct_pair_sums,Meta-Llama-3.1-405B-Instruct,pair-finding,medium,O(N^2),O(N),"def count_distinct_pair_sums(nums):
    seen = {}
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            seen[s] = 1
    total = 0
    for k in seen:
        total += 1
    return total
","def count_distinct_pair_sums(nums):
    seen = set()
    num_set = set()
    for num in nums:
        for prev_num in num_set:
            seen.add(num + prev_num)
        num_set.add(num)
    return len(seen)",2922.82,153,0,58,211,OK,
TYR-015,two_sum_less_than_k,Meta-Llama-3.1-405B-Instruct,pair-finding,medium,O(N^2),O(N log N),"def two_sum_less_than_k(nums, k):
    best = -1
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            if s < k and s > best:
                best = s
    return best
","def two_sum_less_than_k(nums, k):
    nums.sort()
    best = -1
    left, right = 0, len(nums) - 1
    while left < right:
        s = nums[left] + nums[right]
        if s < k:
            best = max(best, s)
            left += 1
        else:
            right -= 1
    return best",3482.01,147,0,88,235,OK,
TYR-016,most_frequent_element,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def most_frequent_element(nums):
    if len(nums) == 0:
        return -1
    best = nums[0]
    best_count = 0
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count > best_count:
            best_count = count
            best = nums[i]
    return best
","def most_frequent_element(nums):
    if not nums:
        return -1

    count_map = {}
    for num in nums:
        count_map[num] = count_map.get(num, 0) + 1

    return max(count_map, key=count_map.get)",2531.90,174,0,61,235,OK,
TYR-017,has_duplicate,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def has_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                return 1
    return 0
","def has_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return 1
        seen.add(num)
    return 0",2013.21,124,0,41,165,OK,
TYR-018,first_non_repeating,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def first_non_repeating(nums):
    for i in range(len(nums)):
        found_dup = 0
        for j in range(len(nums)):
            if i != j and nums[i] == nums[j]:
                found_dup = 1
        if found_dup == 0:
            return nums[i]
    return -1
","def first_non_repeating(nums):
    count_map = {}
    for num in nums:
        count_map[num] = count_map.get(num, 0) + 1

    for num in nums:
        if count_map[num] == 1:
            return num
    return -1",2742.92,147,0,65,212,OK,
TYR-019,count_distinct,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def count_distinct(nums):
    count = 0
    for i in range(len(nums)):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        count += is_first
    return count
","def count_distinct(nums):
    seen = set()
    count = 0
    for num in nums:
        if num not in seen:
            count += 1
            seen.add(num)
    return count",2704.63,139,0,49,188,OK,
TYR-020,majority_element,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def majority_element(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 2:
            return nums[i]
    return -1
","def majority_element(nums):
    count = 0
    candidate = None
    for num in nums:
        if count == 0:
            candidate = num
            count = 1
        elif candidate == num:
            count += 1
        else:
            count -= 1
    return candidate if nums.count(candidate) > len(nums) // 2 else -1",12464.00,144,0,84,228,OK,
TYR-021,find_first_duplicate,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def find_first_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def find_first_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",2018.97,119,0,41,160,OK,
TYR-022,count_elements_appearing_twice,Meta-Llama-3.1-405B-Instruct,frequency,medium,O(N^2),O(N),"def count_elements_appearing_twice(nums):
    result = 0
    for i in range(len(nums)):
        is_first = 1
        for k in range(i):
            if nums[k] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result += 1
    return result
","def count_elements_appearing_twice(nums):
    count_map = {}
    for num in nums:
        count_map[num] = count_map.get(num, 0) + 1
    return sum(1 for count in count_map.values() if count == 2)",3374.24,190,0,61,251,OK,
TYR-023,count_inversions,Meta-Llama-3.1-405B-Instruct,frequency,medium,O(N^2),O(N log N),"def count_inversions(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > nums[j]:
                count += 1
    return count
","def merge_and_count(left, right):
    merged = []
    i, j = 0, 0
    count = 0

    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            merged.append(left[i])
            i += 1
        else:
            merged.append(right[j])
            count += len(left) - i
            j += 1

    merged.extend(left[i:])
    merged.extend(right[j:])

    return merged, count


def count_inversions(nums):
    if len(nums) <= 1:
        return nums, 0

    mid = len(nums) // 2
    left, left_count = count_inversions(nums[:mid])
    right, right_count = count_inversions(nums[mid:])

    merged, merged_count = merge_and_count(left, right)

    return merged, left_count + right_count + merged_count


def main(nums):
    _, count = count_inversions(nums)
    return count",7329.98,133,0,211,344,OK,
TYR-024,missing_number,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def missing_number(nums):
    n = len(nums)
    for i in range(n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            return i
    return -1
","def missing_number(nums):
    n = len(nums)
    expected_sum = n * (n + 1) // 2
    actual_sum = sum(nums)
    return expected_sum - actual_sum",2218.23,143,0,46,189,OK,
TYR-025,count_matching_last_digit_pairs,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def count_matching_last_digit_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] % 10 == nums[j] % 10:
                count += 1
    return count
","def count_matching_last_digit_pairs(nums):
    digit_counts = [0] * 10
    for num in nums:
        digit_counts[num % 10] += 1
    
    count = 0
    for digit_count in digit_counts:
        count += digit_count * (digit_count - 1) // 2
    
    return count",3050.47,140,0,76,216,OK,
TYR-026,count_unique_elements,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def count_unique_elements(nums):
    count = 0
    for i in range(len(nums)):
        freq = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                freq += 1
        if freq == 1:
            count += 1
    return count
","def count_unique_elements(nums):
    freq_map = {}
    for num in nums:
        freq_map[num] = freq_map.get(num, 0) + 1
    return sum(1 for freq in freq_map.values() if freq == 1)",10237.35,145,0,57,202,OK,
TYR-027,single_number,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N^2),O(N),"def single_number(nums):
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 1:
            return nums[i]
    return -1
","def single_number(nums):
    count_map = {}
    for num in nums:
        count_map[num] = count_map.get(num, 0) + 1
    for num, count in count_map.items():
        if count == 1:
            return num
    return -1",2682.38,138,0,64,202,OK,
TYR-028,count_greater_than_all_right,Meta-Llama-3.1-405B-Instruct,frequency,medium,O(N^2),O(N),"def count_greater_than_all_right(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        is_leader = 1
        for j in range(i + 1, n):
            if nums[j] >= nums[i]:
                is_leader = 0
        count += is_leader
    return count
","def count_greater_than_all_right(nums):
    count = 0
    max_from_right = float('-inf')
    for num in reversed(nums):
        if num > max_from_right:
            count += 1
            max_from_right = num
    return count",2474.03,151,0,59,210,OK,
TYR-029,kth_largest,Meta-Llama-3.1-405B-Instruct,frequency,medium,O(N^2),O(N log N),"def kth_largest(nums, k):
    n = len(nums)
    for target_rank in range(k):
        max_val = nums[0]
        max_idx = 0
        for i in range(1, n):
            if nums[i] > max_val:
                max_val = nums[i]
                max_idx = i
        if target_rank == k - 1:
            return max_val
        nums[max_idx] = nums[0] - 1
    return -1
","import heapq

def kth_largest(nums, k):
    return heapq.nlargest(k, nums)[-1]",1643.65,185,0,28,213,OK,
TYR-030,frequency_of_max,Meta-Llama-3.1-405B-Instruct,frequency,easy,O(N),O(N),"def frequency_of_max(nums):
    if len(nums) == 0:
        return 0
    max_val = nums[0]
    for i in range(len(nums)):
        if nums[i] > max_val:
            max_val = nums[i]
    count = 0
    for i in range(len(nums)):
        if nums[i] == max_val:
            count += 1
    return count
","def frequency_of_max(nums):
    if not nums:
        return 0
    max_val = float('-inf')
    max_count = 0
    for num in nums:
        if num > max_val:
            max_val = num
            max_count = 1
        elif num == max_val:
            max_count += 1
    return max_count",3336.69,164,0,80,244,OK,
TYR-031,max_subarray_sum,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def max_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > best:
                best = cur
    return best
","def max_subarray_sum(nums):
    if not nums:
        return 0
    max_sum = float('-inf')
    current_sum = 0
    for num in nums:
        current_sum = max(num, current_sum + num)
        max_sum = max(max_sum, current_sum)
    return max_sum",3595.73,156,0,70,226,OK,
TYR-032,has_subarray_with_sum,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def has_subarray_with_sum(nums, target):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == target:
                return 1
    return 0
","def has_subarray_with_sum(nums, target):
    seen = set([0])
    cur = 0
    for num in nums:
        cur += num
        if cur - target in seen:
            return 1
        seen.add(cur)
    return 0",2933.52,139,0,61,200,OK,
TYR-033,count_subarrays_with_sum,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def count_subarrays_with_sum(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                count += 1
    return count
","def count_subarrays_with_sum(nums, k):
    count = 0
    prefix_sum_count = {0: 1}
    cur_sum = 0
    for num in nums:
        cur_sum += num
        count += prefix_sum_count.get(cur_sum - k, 0)
        prefix_sum_count[cur_sum] = prefix_sum_count.get(cur_sum, 0) + 1
    return count",3642.27,145,0,91,236,OK,
TYR-034,longest_subarray_sum_k,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def longest_subarray_sum_k(nums, k):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                length = j - i + 1
                if length > best:
                    best = length
    return best
","def longest_subarray_sum_k(nums, k):
    prefix_sum = {0: -1}
    cur_sum = 0
    max_length = 0
    
    for i, num in enumerate(nums):
        cur_sum += num
        if cur_sum - k in prefix_sum:
            max_length = max(max_length, i - prefix_sum[cur_sum - k])
        if cur_sum not in prefix_sum:
            prefix_sum[cur_sum] = i
            
    return max_length",9576.79,160,0,103,263,OK,
TYR-035,max_window_sum_size_k,Meta-Llama-3.1-405B-Instruct,subarray,easy,O(N^2),O(N),"def max_window_sum_size_k(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur > best:
            best = cur
    return best
","def max_window_sum_size_k(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    window_sum = sum(nums[:k])
    best = window_sum
    for i in range(k, len(nums)):
        window_sum = window_sum - nums[i - k] + nums[i]
        best = max(best, window_sum)
    return best",3873.02,175,0,87,262,OK,
TYR-036,min_subarray_len_ge_target,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def min_subarray_len_ge_target(nums, target):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur >= target:
                length = j - i + 1
                if best == 0 or length < best:
                    best = length
                break
    return best
","def min_subarray_len_ge_target(nums, target):
    left = 0
    cur_sum = 0
    min_len = float('inf')
    
    for right in range(len(nums)):
        cur_sum += nums[right]
        
        while cur_sum >= target:
            min_len = min(min_len, right - left + 1)
            cur_sum -= nums[left]
            left += 1
            
    return min_len if min_len != float('inf') else 0",5737.22,169,0,104,273,OK,
TYR-037,max_product_pair,Meta-Llama-3.1-405B-Instruct,subarray,easy,O(N^2),O(N),"def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    best = nums[0] * nums[1]
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            p = nums[i] * nums[j]
            if p > best:
                best = p
    return best
","def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    max1, max2 = float('-inf'), float('-inf')
    min1, min2 = float('inf'), float('inf')
    for num in nums:
        if num > max1:
            max1, max2 = num, max1
        elif num > max2:
            max2 = num
        if num < min1:
            min1, min2 = num, min1
        elif num < min2:
            min2 = num
    return max(max1 * max2, min1 * min2)",6642.82,157,0,139,296,OK,
TYR-038,longest_increasing_run,Meta-Llama-3.1-405B-Instruct,subarray,easy,O(N^2),O(N),"def longest_increasing_run(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        length = 1
        for j in range(i + 1, n):
            if nums[j] > nums[j - 1]:
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_increasing_run(nums):
    if not nums:
        return 0

    best = current = 1
    for i in range(1, len(nums)):
        if nums[i] > nums[i - 1]:
            current += 1
        else:
            best = max(best, current)
            current = 1

    return max(best, current)",3922.05,176,0,82,258,OK,
TYR-039,max_diff_ordered,Meta-Llama-3.1-405B-Instruct,subarray,easy,O(N^2),O(N),"def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    best = nums[1] - nums[0]
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            d = nums[j] - nums[i]
            if d > best:
                best = d
    return best
","def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    min_num = nums[0]
    max_diff = nums[1] - nums[0]
    for num in nums[1:]:
        if num - min_num > max_diff:
            max_diff = num - min_num
        if num < min_num:
            min_num = num
    return max_diff",8328.65,161,0,90,251,OK,
TYR-040,equilibrium_index,Meta-Llama-3.1-405B-Instruct,subarray,easy,O(N^2),O(N),"def equilibrium_index(nums):
    n = len(nums)
    for i in range(n):
        left_sum = 0
        for j in range(i):
            left_sum += nums[j]
        right_sum = 0
        for j in range(i + 1, n):
            right_sum += nums[j]
        if left_sum == right_sum:
            return i
    return -1
","def equilibrium_index(nums):
    total_sum = sum(nums)
    left_sum = 0
    for i, num in enumerate(nums):
        if left_sum == total_sum - left_sum - num:
            return i
        left_sum += num
    return -1",2960.43,161,0,60,221,OK,
TYR-041,product_except_self,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def product_except_self(nums):
    n = len(nums)
    result = []
    for i in range(n):
        prod = 1
        for j in range(n):
            if j != i:
                prod = prod * nums[j]
        result.append(prod)
    return result
","def product_except_self(nums):
    n = len(nums)
    result = [1] * n
    
    # Calculate prefix products
    prefix_product = 1
    for i in range(n):
        result[i] *= prefix_product
        prefix_product *= nums[i]
    
    # Calculate suffix products
    suffix_product = 1
    for i in range(n - 1, -1, -1):
        result[i] *= suffix_product
        suffix_product *= nums[i]
    
    return result",4544.92,138,0,110,248,OK,
TYR-042,count_positive_subarrays,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def count_positive_subarrays(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > 0:
                count += 1
    return count
","def count_positive_subarrays(nums):
    count = 0
    prefix_sum = 0
    seen = {0: 1}
    
    for num in nums:
        prefix_sum += num
        for key in list(seen.keys()):
            if key < prefix_sum:
                count += seen[key]
        seen[prefix_sum] = seen.get(prefix_sum, 0) + 1
    
    return count",3517.36,143,0,91,234,OK,
TYR-043,min_subarray_sum,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def min_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur < best:
                best = cur
    return best
","def min_subarray_sum(nums):
    if not nums:
        return 0

    min_sum = float('inf')
    current_sum = 0

    for num in nums:
        current_sum = min(num, current_sum + num)
        min_sum = min(min_sum, current_sum)

    return min_sum",2872.12,156,0,70,226,OK,
TYR-044,count_subarrays_max_le_k,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        ok = 1
        for j in range(i, n):
            if nums[j] > k:
                ok = 0
            if ok == 1:
                count += 1
            else:
                break
    return count
","def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    left = 0
    for right in range(n):
        if nums[right] > k:
            left = right + 1
        count += right - left + 1
    return count",2843.54,161,0,70,231,OK,
TYR-045,sum_of_all_subarray_sums,Meta-Llama-3.1-405B-Instruct,subarray,medium,O(N^2),O(N),"def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            total += cur
    return total
","def sum_of_all_subarray_sums(nums):
    n = len(nums)
    total = 0
    for i, num in enumerate(nums):
        total += num * (i + 1) * (n - i)
    return total",3158.93,138,0,56,194,OK,
TYR-046,remove_duplicates_preserve_order,Meta-Llama-3.1-405B-Instruct,set-operations,easy,O(N^2),O(N),"def remove_duplicates_preserve_order(nums):
    result = []
    for i in range(len(nums)):
        found = 0
        for j in range(i):
            if nums[j] == nums[i]:
                found = 1
        if found == 0:
            result.append(nums[i])
    return result
","def remove_duplicates_preserve_order(nums):
    seen = set()
    return [num for num in nums if not (num in seen or seen.add(num))]",1794.14,144,0,36,180,OK,
TYR-047,symmetric_difference_count,Meta-Llama-3.1-405B-Instruct,set-operations,medium,O(N^2),O(N),"def symmetric_difference_count(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    for i in range(mid, len(nums)):
        found = 0
        for j in range(mid):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    return count
","def symmetric_difference_count(nums):
    mid = len(nums) // 2
    set1 = set(nums[:mid])
    set2 = set(nums[mid:])
    return len(set1.symmetric_difference(set2))",2161.04,207,0,47,254,OK,
TYR-048,count_common_elements,Meta-Llama-3.1-405B-Instruct,set-operations,easy,O(N^2),O(N),"def count_common_elements(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                count += 1
                break
    return count
","def count_common_elements(nums):
    mid = len(nums) // 2
    left_set = set(nums[:mid])
    return sum(1 for num in set(nums[mid:]) if num in left_set)",2228.95,140,0,47,187,OK,
TYR-049,is_subset_first_half,Meta-Llama-3.1-405B-Instruct,set-operations,easy,O(N^2),O(N),"def is_subset_first_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            return 0
    return 1
","def is_subset_first_half(nums):
    mid = len(nums) // 2
    second_half_set = set(nums[mid:])
    return all(num in second_half_set for num in nums[:mid])",2111.99,151,0,45,196,OK,
TYR-050,remove_if_more_than_two,Meta-Llama-3.1-405B-Instruct,set-operations,medium,O(N^2),O(N),"def remove_if_more_than_two(nums):
    result = []
    for i in range(len(nums)):
        count = 0
        for j in range(len(result)):
            if result[j] == nums[i]:
                count += 1
        if count < 2:
            result.append(nums[i])
    return result
","def remove_if_more_than_two(nums):
    count_map = {}
    result = []
    
    for num in nums:
        count_map[num] = count_map.get(num, 0) + 1
        if count_map[num] <= 2:
            result.append(num)
    
    return result",8831.34,145,0,66,211,OK,
