id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-012,count_reverse_pairs,gpt-4.1,pair-finding,medium,O(N^2),O(N log N),"def count_reverse_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > 2 * nums[j]:
                count += 1
    return count
","def count_reverse_pairs(nums):
    def merge_sort(arr):
        if len(arr) <= 1:
            return arr, 0
        mid = len(arr) // 2
        left, count_left = merge_sort(arr[:mid])
        right, count_right = merge_sort(arr[mid:])
        count = count_left + count_right

        j = 0
        for i in range(len(left)):
            while j < len(right) and left[i] > 2 * right[j]:
                j += 1
            count += j

        merged = []
        l = r = 0
        while l < len(left) and r < len(right):
            if left[l] <= right[r]:
                merged.append(left[l])
                l += 1
            else:
                merged.append(right[r])
                r += 1
        merged.extend(left[l:])
        merged.extend(right[r:])
        return merged, count

    _, result = merge_sort(nums)
    return result",1845.91,108,0,209,317,OK,
TYR-013,count_pairs_abs_diff_k,gpt-4.1,pair-finding,easy,O(N^2),O(N),"def count_pairs_abs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","def count_pairs_abs_diff_k(nums, k):
    from collections import Counter
    freq = Counter(nums)
    count = 0
    for num in freq:
        if k == 0:
            count += freq[num] * (freq[num] - 1) // 2
        else:
            count += freq[num] * freq.get(num + k, 0)
            count += freq[num] * freq.get(num - k, 0)
    if k != 0:
        count //= 2
    return count",1844.15,111,0,118,229,OK,
TYR-014,count_distinct_pair_sums,gpt-4.1,pair-finding,medium,O(N^2),O(N),"def count_distinct_pair_sums(nums):
    seen = {}
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            seen[s] = 1
    total = 0
    for k in seen:
        total += 1
    return total
","def count_distinct_pair_sums(nums):
    seen = set()
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
    unique_nums = list(freq.keys())
    for i in range(len(unique_nums)):
        for j in range(i, len(unique_nums)):
            if i == j and freq[unique_nums[i]] < 2:
                continue
            seen.add(unique_nums[i] + unique_nums[j])
    return len(seen)",1844.51,125,0,110,235,OK,
TYR-015,two_sum_less_than_k,gpt-4.1,pair-finding,medium,O(N^2),O(N log N),"def two_sum_less_than_k(nums, k):
    best = -1
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            if s < k and s > best:
                best = s
    return best
","def two_sum_less_than_k(nums, k):
    nums.sort()
    left, right = 0, len(nums) - 1
    best = -1
    while left < right:
        s = nums[left] + nums[right]
        if s < k:
            if s > best:
                best = s
            left += 1
        else:
            right -= 1
    return best",1537.90,119,0,92,211,OK,
TYR-016,most_frequent_element,gpt-4.1,frequency,easy,O(N^2),O(N),"def most_frequent_element(nums):
    if len(nums) == 0:
        return -1
    best = nums[0]
    best_count = 0
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count > best_count:
            best_count = count
            best = nums[i]
    return best
","def most_frequent_element(nums):
    if not nums:
        return -1
    freq = {}
    best = nums[0]
    best_count = 0
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
        if freq[num] > best_count:
            best_count = freq[num]
            best = num
    return best",1129.52,146,0,87,233,OK,
TYR-017,has_duplicate,gpt-4.1,frequency,easy,O(N^2),O(N),"def has_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                return 1
    return 0
","def has_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return 1
        seen.add(num)
    return 0",1026.14,96,0,37,133,OK,
TYR-018,first_non_repeating,gpt-4.1,frequency,easy,O(N^2),O(N),"def first_non_repeating(nums):
    for i in range(len(nums)):
        found_dup = 0
        for j in range(len(nums)):
            if i != j and nums[i] == nums[j]:
                found_dup = 1
        if found_dup == 0:
            return nums[i]
    return -1
","def first_non_repeating(nums):
    from collections import Counter
    counts = Counter(nums)
    for num in nums:
        if counts[num] == 1:
            return num
    return -1",1135.55,119,0,48,167,OK,
TYR-019,count_distinct,gpt-4.1,frequency,easy,O(N^2),O(N),"def count_distinct(nums):
    count = 0
    for i in range(len(nums)):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        count += is_first
    return count
","def count_distinct(nums):
    return len(set(nums))",9519.13,111,0,17,128,OK,
TYR-020,majority_element,gpt-4.1,frequency,easy,O(N^2),O(N),"def majority_element(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 2:
            return nums[i]
    return -1
","def majority_element(nums):
    count = 0
    candidate = None
    for num in nums:
        if count == 0:
            candidate = num
        count += (1 if num == candidate else -1)
    if nums.count(candidate) > len(nums) // 2:
        return candidate
    return -1",9831.51,116,0,75,191,OK,
TYR-021,find_first_duplicate,gpt-4.1,frequency,easy,O(N^2),O(N),"def find_first_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def find_first_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",7478.32,91,0,42,133,OK,
TYR-022,count_elements_appearing_twice,gpt-4.1,frequency,medium,O(N^2),O(N),"def count_elements_appearing_twice(nums):
    result = 0
    for i in range(len(nums)):
        is_first = 1
        for k in range(i):
            if nums[k] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result += 1
    return result
","def count_elements_appearing_twice(nums):
    from collections import Counter
    counts = Counter(nums)
    return sum(1 for v in counts.values() if v == 2)",1282.35,162,0,44,206,OK,
TYR-023,count_inversions,gpt-4.1,frequency,medium,O(N^2),O(N log N),"def count_inversions(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > nums[j]:
                count += 1
    return count
","def count_inversions(nums):
    def merge_sort(arr):
        if len(arr) <= 1:
            return arr, 0
        mid = len(arr) // 2
        left, inv_left = merge_sort(arr[:mid])
        right, inv_right = merge_sort(arr[mid:])
        merged, inv_merge = merge(left, right)
        return merged, inv_left + inv_right + inv_merge

    def merge(left, right):
        merged = []
        i = j = inv_count = 0
        while i < len(left) and j < len(right):
            if left[i] <= right[j]:
                merged.append(left[i])
                i += 1
            else:
                merged.append(right[j])
                inv_count += len(left) - i
                j += 1
        merged.extend(left[i:])
        merged.extend(right[j:])
        return merged, inv_count

    _, count = merge_sort(nums)
    return count",1896.55,105,0,202,307,OK,
TYR-024,missing_number,gpt-4.1,frequency,easy,O(N^2),O(N),"def missing_number(nums):
    n = len(nums)
    for i in range(n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            return i
    return -1
","def missing_number(nums):
    n = len(nums)
    total = n * (n + 1) // 2
    return total - sum(nums)",1128.18,115,0,34,149,OK,
TYR-025,count_matching_last_digit_pairs,gpt-4.1,frequency,easy,O(N^2),O(N),"def count_matching_last_digit_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] % 10 == nums[j] % 10:
                count += 1
    return count
","def count_matching_last_digit_pairs(nums):
    from collections import Counter
    last_digit_counts = Counter(num % 10 for num in nums)
    count = sum(v * (v - 1) // 2 for v in last_digit_counts.values())
    return count",1230.84,112,0,61,173,OK,
TYR-026,count_unique_elements,gpt-4.1,frequency,easy,O(N^2),O(N),"def count_unique_elements(nums):
    count = 0
    for i in range(len(nums)):
        freq = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                freq += 1
        if freq == 1:
            count += 1
    return count
","def count_unique_elements(nums):
    from collections import Counter
    freq = Counter(nums)
    return sum(1 for v in freq.values() if v == 1)",1026.04,117,0,40,157,OK,
TYR-027,single_number,gpt-4.1,frequency,easy,O(N^2),O(N),"def single_number(nums):
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 1:
            return nums[i]
    return -1
","def single_number(nums):
    res = 0
    for num in nums:
        res ^= num
    return res",1539.35,110,0,26,136,OK,
TYR-028,count_greater_than_all_right,gpt-4.1,frequency,medium,O(N^2),O(N),"def count_greater_than_all_right(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        is_leader = 1
        for j in range(i + 1, n):
            if nums[j] >= nums[i]:
                is_leader = 0
        count += is_leader
    return count
","def count_greater_than_all_right(nums):
    count = 0
    max_right = float('-inf')
    for num in reversed(nums):
        if num > max_right:
            count += 1
            max_right = num
    return count",1128.76,127,0,58,185,OK,
TYR-029,kth_largest,gpt-4.1,frequency,medium,O(N^2),O(N log N),"def kth_largest(nums, k):
    n = len(nums)
    for target_rank in range(k):
        max_val = nums[0]
        max_idx = 0
        for i in range(1, n):
            if nums[i] > max_val:
                max_val = nums[i]
                max_idx = i
        if target_rank == k - 1:
            return max_val
        nums[max_idx] = nums[0] - 1
    return -1
","def kth_largest(nums, k):
    return sorted(nums, reverse=True)[k-1]",812.80,156,0,25,181,OK,
TYR-030,frequency_of_max,gpt-4.1,frequency,easy,O(N),O(N),"def frequency_of_max(nums):
    if len(nums) == 0:
        return 0
    max_val = nums[0]
    for i in range(len(nums)):
        if nums[i] > max_val:
            max_val = nums[i]
    count = 0
    for i in range(len(nums)):
        if nums[i] == max_val:
            count += 1
    return count
","def frequency_of_max(nums):
    if not nums:
        return 0
    max_val = nums[0]
    count = 1
    for num in nums[1:]:
        if num > max_val:
            max_val = num
            count = 1
        elif num == max_val:
            count += 1
    return count",1648.93,136,0,75,211,OK,
TYR-031,max_subarray_sum,gpt-4.1,subarray,medium,O(N^2),O(N),"def max_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > best:
                best = cur
    return best
","def max_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = cur = nums[0]
    for num in nums[1:]:
        cur = max(num, cur + num)
        best = max(best, cur)
    return best",1620.21,128,0,66,194,OK,
TYR-032,has_subarray_with_sum,gpt-4.1,subarray,medium,O(N^2),O(N),"def has_subarray_with_sum(nums, target):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == target:
                return 1
    return 0
","def has_subarray_with_sum(nums, target):
    prefix_sum = 0
    seen = {0}
    for num in nums:
        prefix_sum += num
        if prefix_sum - target in seen:
            return 1
        seen.add(prefix_sum)
    return 0",1252.88,111,0,65,176,OK,
TYR-033,count_subarrays_with_sum,gpt-4.1,subarray,medium,O(N^2),O(N),"def count_subarrays_with_sum(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                count += 1
    return count
","def count_subarrays_with_sum(nums, k):
    from collections import defaultdict
    count = 0
    cur_sum = 0
    sum_freq = defaultdict(int)
    sum_freq[0] = 1
    for num in nums:
        cur_sum += num
        count += sum_freq[cur_sum - k]
        sum_freq[cur_sum] += 1
    return count",2563.03,117,0,87,204,OK,
TYR-034,longest_subarray_sum_k,gpt-4.1,subarray,medium,O(N^2),O(N),"def longest_subarray_sum_k(nums, k):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                length = j - i + 1
                if length > best:
                    best = length
    return best
","def longest_subarray_sum_k(nums, k):
    prefix_sum = 0
    sum_indices = {0: -1}
    best = 0
    for i, num in enumerate(nums):
        prefix_sum += num
        if prefix_sum - k in sum_indices:
            best = max(best, i - sum_indices[prefix_sum - k])
        if prefix_sum not in sum_indices:
            sum_indices[prefix_sum] = i
    return best",1333.92,132,0,102,234,OK,
TYR-035,max_window_sum_size_k,gpt-4.1,subarray,easy,O(N^2),O(N),"def max_window_sum_size_k(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur > best:
            best = cur
    return best
","def max_window_sum_size_k(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    n = len(nums)
    if k > n:
        return 0
    window_sum = sum(nums[:k])
    best = window_sum
    for i in range(k, n):
        window_sum += nums[i] - nums[i - k]
        if window_sum > best:
            best = window_sum
    return best",1334.24,147,0,100,247,OK,
TYR-036,min_subarray_len_ge_target,gpt-4.1,subarray,medium,O(N^2),O(N),"def min_subarray_len_ge_target(nums, target):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur >= target:
                length = j - i + 1
                if best == 0 or length < best:
                    best = length
                break
    return best
","def min_subarray_len_ge_target(nums, target):
    n = len(nums)
    left = 0
    cur = 0
    best = 0
    for right in range(n):
        cur += nums[right]
        while cur >= target:
            length = right - left + 1
            if best == 0 or length < best:
                best = length
            cur -= nums[left]
            left += 1
    return best",1948.57,141,0,101,242,OK,
TYR-037,max_product_pair,gpt-4.1,subarray,easy,O(N^2),O(N),"def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    best = nums[0] * nums[1]
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            p = nums[i] * nums[j]
            if p > best:
                best = p
    return best
","def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    max1 = max2 = float('-inf')
    min1 = min2 = float('inf')
    for n in nums:
        if n > max1:
            max2 = max1
            max1 = n
        elif n > max2:
            max2 = n
        if n < min1:
            min2 = min1
            min1 = n
        elif n < min2:
            min2 = n
    return max(max1 * max2, min1 * min2)",1844.91,129,0,134,263,OK,
TYR-038,longest_increasing_run,gpt-4.1,subarray,easy,O(N^2),O(N),"def longest_increasing_run(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        length = 1
        for j in range(i + 1, n):
            if nums[j] > nums[j - 1]:
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_increasing_run(nums):
    if not nums:
        return 0
    best = 1
    curr = 1
    for i in range(1, len(nums)):
        if nums[i] > nums[i - 1]:
            curr += 1
            best = max(best, curr)
        else:
            curr = 1
    return best",1035.88,148,0,84,232,OK,
TYR-039,max_diff_ordered,gpt-4.1,subarray,easy,O(N^2),O(N),"def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    best = nums[1] - nums[0]
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            d = nums[j] - nums[i]
            if d > best:
                best = d
    return best
","def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    min_num = nums[0]
    best = nums[1] - nums[0]
    for num in nums[1:]:
        best = max(best, num - min_num)
        min_num = min(min_num, num)
    return best",1222.41,134,0,80,214,OK,
TYR-040,equilibrium_index,gpt-4.1,subarray,easy,O(N^2),O(N),"def equilibrium_index(nums):
    n = len(nums)
    for i in range(n):
        left_sum = 0
        for j in range(i):
            left_sum += nums[j]
        right_sum = 0
        for j in range(i + 1, n):
            right_sum += nums[j]
        if left_sum == right_sum:
            return i
    return -1
","def equilibrium_index(nums):
    total_sum = sum(nums)
    left_sum = 0
    for i, num in enumerate(nums):
        if left_sum == total_sum - left_sum - num:
            return i
        left_sum += num
    return -1",7635.23,133,0,61,194,OK,
TYR-041,product_except_self,gpt-4.1,subarray,medium,O(N^2),O(N),"def product_except_self(nums):
    n = len(nums)
    result = []
    for i in range(n):
        prod = 1
        for j in range(n):
            if j != i:
                prod = prod * nums[j]
        result.append(prod)
    return result
","def product_except_self(nums):
    n = len(nums)
    result = [1] * n

    left = 1
    for i in range(n):
        result[i] = left
        left *= nums[i]

    right = 1
    for i in range(n - 1, -1, -1):
        result[i] *= right
        right *= nums[i]

    return result",1686.53,110,0,91,201,OK,
TYR-042,count_positive_subarrays,gpt-4.1,subarray,medium,O(N^2),O(N),"def count_positive_subarrays(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > 0:
                count += 1
    return count
","def count_positive_subarrays(nums):
    n = len(nums)
    prefix = [0] * (n + 1)
    for i in range(n):
        prefix[i + 1] = prefix[i] + nums[i]
    min_prefix = [0] * (n + 1)
    min_prefix[n] = float('inf')
    for i in range(n - 1, -1, -1):
        min_prefix[i] = min(prefix[i + 1], min_prefix[i + 1])
    count = 0
    for i in range(n):
        # Find the first j > i such that prefix[j] - prefix[i] > 0
        # Since prefix is non-decreasing, we can use binary search
        left, right = i + 1, n
        while left <= right:
            mid = (left + right) // 2
            if prefix[mid] - prefix[i] > 0:
                right = mid - 1
            else:
                left = mid + 1
        count += n - right
    return count",2869.79,115,0,235,350,OK,
TYR-043,min_subarray_sum,gpt-4.1,subarray,medium,O(N^2),O(N),"def min_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur < best:
                best = cur
    return best
","def min_subarray_sum(nums):
    if not nums:
        return 0
    min_sum = nums[0]
    cur_sum = 0
    for num in nums:
        cur_sum = min(num, cur_sum + num)
        min_sum = min(min_sum, cur_sum)
    return min_sum",1640.72,128,0,66,194,OK,
TYR-044,count_subarrays_max_le_k,gpt-4.1,subarray,medium,O(N^2),O(N),"def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        ok = 1
        for j in range(i, n):
            if nums[j] > k:
                ok = 0
            if ok == 1:
                count += 1
            else:
                break
    return count
","def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    start = 0
    for end in range(n):
        if nums[end] > k:
            start = end + 1
        count += end - start + 1
    return count",4302.73,133,0,71,204,OK,
TYR-045,sum_of_all_subarray_sums,gpt-4.1,subarray,medium,O(N^2),O(N),"def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            total += cur
    return total
","def sum_of_all_subarray_sums(nums):
    n = len(nums)
    total = 0
    for i, num in enumerate(nums):
        count = (i + 1) * (n - i)
        total += num * count
    return total",1330.22,110,0,62,172,OK,
TYR-046,remove_duplicates_preserve_order,gpt-4.1,set-operations,easy,O(N^2),O(N),"def remove_duplicates_preserve_order(nums):
    result = []
    for i in range(len(nums)):
        found = 0
        for j in range(i):
            if nums[j] == nums[i]:
                found = 1
        if found == 0:
            result.append(nums[i])
    return result
","def remove_duplicates_preserve_order(nums):
    seen = set()
    result = []
    for num in nums:
        if num not in seen:
            seen.add(num)
            result.append(num)
    return result",1025.94,116,0,49,165,OK,
TYR-047,symmetric_difference_count,gpt-4.1,set-operations,medium,O(N^2),O(N),"def symmetric_difference_count(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    for i in range(mid, len(nums)):
        found = 0
        for j in range(mid):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    return count
","def symmetric_difference_count(nums):
    mid = len(nums) // 2
    left = set(nums[:mid])
    right = set(nums[mid:])
    return len(left - right) + len(right - left)",1129.93,179,0,45,224,OK,
TYR-048,count_common_elements,gpt-4.1,set-operations,easy,O(N^2),O(N),"def count_common_elements(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                count += 1
                break
    return count
","def count_common_elements(nums):
    mid = len(nums) // 2
    right_set = set(nums[mid:])
    count = sum(1 for x in nums[:mid] if x in right_set)
    return count",1231.79,112,0,52,164,OK,
TYR-049,is_subset_first_half,gpt-4.1,set-operations,easy,O(N^2),O(N),"def is_subset_first_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            return 0
    return 1
","def is_subset_first_half(nums):
    mid = len(nums) // 2
    second_half_set = set(nums[mid:])
    for i in range(mid):
        if nums[i] not in second_half_set:
            return 0
    return 1",1441.48,123,0,59,182,OK,
TYR-050,remove_if_more_than_two,gpt-4.1,set-operations,medium,O(N^2),O(N),"def remove_if_more_than_two(nums):
    result = []
    for i in range(len(nums)):
        count = 0
        for j in range(len(result)):
            if result[j] == nums[i]:
                count += 1
        if count < 2:
            result.append(nums[i])
    return result
","def remove_if_more_than_two(nums):
    from collections import defaultdict
    count = defaultdict(int)
    result = []
    for num in nums:
        if count[num] < 2:
            result.append(num)
            count[num] += 1
    return result",1226.08,117,0,56,173,OK,
TYR-053,count_elements_in_range,gpt-4.1,set-operations,easy,O(N),O(N),"def count_elements_in_range(nums):
    if len(nums) < 2:
        return len(nums)
    lo = nums[0]
    hi = nums[len(nums) - 1]
    if lo > hi:
        lo, hi = hi, lo
    count = 0
    for i in range(len(nums)):
        if nums[i] >= lo and nums[i] <= hi:
            count += 1
    return count
","def count_elements_in_range(nums):
    if len(nums) < 2:
        return len(nums)
    lo = nums[0]
    hi = nums[-1]
    if lo > hi:
        lo, hi = hi, lo
    return sum(lo <= x <= hi for x in nums)",41824.07,143,0,68,211,OK,
TYR-054,deduplicate_sorted_count,gpt-4.1,set-operations,easy,O(N^2),O(N),"def deduplicate_sorted_count(nums):
    if len(nums) == 0:
        return 0
    count = 1
    for i in range(1, len(nums)):
        is_dup = 0
        for j in range(i):
            if nums[j] == nums[i]:
                is_dup = 1
        if is_dup == 0:
            count += 1
    return count
","def deduplicate_sorted_count(nums):
    if not nums:
        return 0
    count = 1
    for i in range(1, len(nums)):
        if nums[i] != nums[i-1]:
            count += 1
    return count",2255.44,137,0,55,192,OK,
