id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-011,min_abs_pair_diff,o4-mini,pair-finding,easy,O(N^2),O(N log N),"def min_abs_pair_diff(nums):
    if len(nums) < 2:
        return 0
    best = abs(nums[0] - nums[1])
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            d = abs(nums[i] - nums[j])
            if d < best:
                best = d
    return best
","def min_abs_pair_diff(nums):
    n = len(nums)
    if n < 2:
        return 0
    nums.sort()
    best = abs(nums[1] - nums[0])
    for i in range(2, n):
        d = nums[i] - nums[i - 1]
        if d < best:
            best = d
    return best",68353.16,133,320,423,556,OK,
TYR-012,count_reverse_pairs,o4-mini,pair-finding,medium,O(N^2),O(N log N),"def count_reverse_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > 2 * nums[j]:
                count += 1
    return count
","def count_reverse_pairs(nums):
    def merge_sort(l, r):
        if r - l <= 1:
            return 0
        m = (l + r) // 2
        cnt = merge_sort(l, m) + merge_sort(m, r)
        j = m
        for i in range(l, m):
            while j < r and nums[i] > 2 * nums[j]:
                j += 1
            cnt += j - m
        temp = []
        p, q = l, m
        while p < m and q < r:
            if nums[p] <= nums[q]:
                temp.append(nums[p])
                p += 1
            else:
                temp.append(nums[q])
                q += 1
        temp.extend(nums[p:m])
        temp.extend(nums[q:r])
        nums[l:r] = temp
        return cnt
    return merge_sort(0, len(nums))",31568.28,107,1216,1429,1536,OK,
TYR-013,count_pairs_abs_diff_k,o4-mini,pair-finding,easy,O(N^2),O(N),"def count_pairs_abs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","def count_pairs_abs_diff_k(nums, k):
    freq = {}
    count = 0
    if k == 0:
        for x in nums:
            count += freq.get(x, 0)
            freq[x] = freq.get(x, 0) + 1
    else:
        for x in nums:
            count += freq.get(x - k, 0) + freq.get(x + k, 0)
            freq[x] = freq.get(x, 0) + 1
    return count",26859.78,110,1664,1797,1907,OK,
TYR-014,count_distinct_pair_sums,o4-mini,pair-finding,medium,O(N^2),O(N),"def count_distinct_pair_sums(nums):
    seen = {}
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            seen[s] = 1
    total = 0
    for k in seen:
        total += 1
    return total
","def count_distinct_pair_sums(nums):
    seen = set()
    for i, x in enumerate(nums):
        for y in nums[i+1:]:
            seen.add(x + y)
    return len(seen)",210288.69,124,6656,6721,6845,OK,
TYR-015,two_sum_less_than_k,o4-mini,pair-finding,medium,O(N^2),O(N log N),"def two_sum_less_than_k(nums, k):
    best = -1
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            if s < k and s > best:
                best = s
    return best
","def two_sum_less_than_k(nums, k):
    nums.sort()
    l, r = 0, len(nums) - 1
    best = -1
    while l < r:
        s = nums[l] + nums[r]
        if s < k:
            best = max(best, s)
            l += 1
        else:
            r -= 1
    return best",71084.64,118,640,747,865,OK,
TYR-016,most_frequent_element,o4-mini,frequency,easy,O(N^2),O(N),"def most_frequent_element(nums):
    if len(nums) == 0:
        return -1
    best = nums[0]
    best_count = 0
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count > best_count:
            best_count = count
            best = nums[i]
    return best
","def most_frequent_element(nums):
    if not nums:
        return -1
    counts = {}
    best = nums[0]
    max_count = 0
    for num in nums:
        counts[num] = counts.get(num, 0) + 1
        if counts[num] > max_count:
            max_count = counts[num]
            best = num
    return best",18237.46,145,384,489,634,OK,
TYR-017,has_duplicate,o4-mini,frequency,easy,O(N^2),O(N),"def has_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                return 1
    return 0
","def has_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return 1
        seen.add(num)
    return 0",34575.31,95,64,124,219,OK,
TYR-018,first_non_repeating,o4-mini,frequency,easy,O(N^2),O(N),"def first_non_repeating(nums):
    for i in range(len(nums)):
        found_dup = 0
        for j in range(len(nums)):
            if i != j and nums[i] == nums[j]:
                found_dup = 1
        if found_dup == 0:
            return nums[i]
    return -1
","from collections import Counter

def first_non_repeating(nums):
    counts = Counter(nums)
    for num in nums:
        if counts[num] == 1:
            return num
    return -1",7602.16,118,128,188,306,OK,
TYR-019,count_distinct,o4-mini,frequency,easy,O(N^2),O(N),"def count_distinct(nums):
    count = 0
    for i in range(len(nums)):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        count += is_first
    return count
","def count_distinct(nums):
    return len(set(nums))",56568.07,110,320,355,465,OK,
TYR-020,majority_element,o4-mini,frequency,easy,O(N^2),O(N),"def majority_element(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 2:
            return nums[i]
    return -1
","def majority_element(nums):
    candidate = None
    count = 0
    for num in nums:
        if count == 0:
            candidate = num
        count += 1 if num == candidate else -1
    if nums.count(candidate) > len(nums) // 2:
        return candidate
    return -1",17452.10,115,832,925,1040,OK,
TYR-021,find_first_duplicate,o4-mini,frequency,easy,O(N^2),O(N),"def find_first_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def find_first_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",27390.13,90,576,631,721,OK,
TYR-022,count_elements_appearing_twice,o4-mini,frequency,medium,O(N^2),O(N),"def count_elements_appearing_twice(nums):
    result = 0
    for i in range(len(nums)):
        is_first = 1
        for k in range(i):
            if nums[k] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result += 1
    return result
","def count_elements_appearing_twice(nums):
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
    result = 0
    for count in freq.values():
        if count == 2:
            result += 1
    return result",9163.30,161,192,281,442,OK,
TYR-023,count_inversions,o4-mini,frequency,medium,O(N^2),O(N log N),"def count_inversions(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > nums[j]:
                count += 1
    return count
","def count_inversions(nums):
    def merge_sort(arr):
        if len(arr) <= 1:
            return arr, 0
        mid = len(arr) // 2
        left, inv_left = merge_sort(arr[:mid])
        right, inv_right = merge_sort(arr[mid:])
        merged = []
        i = j = 0
        inv_count = inv_left + inv_right
        while i < len(left) and j < len(right):
            if left[i] <= right[j]:
                merged.append(left[i])
                i += 1
            else:
                merged.append(right[j])
                j += 1
                inv_count += len(left) - i
        merged.extend(left[i:])
        merged.extend(right[j:])
        return merged, inv_count

    _, count = merge_sort(nums)
    return count",43350.32,104,576,772,876,OK,
TYR-024,missing_number,o4-mini,frequency,easy,O(N^2),O(N),"def missing_number(nums):
    n = len(nums)
    for i in range(n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            return i
    return -1
","def missing_number(nums):
    n = len(nums)
    return n * (n + 1) // 2 - sum(nums)",6727.91,114,256,303,417,OK,
TYR-025,count_matching_last_digit_pairs,o4-mini,frequency,easy,O(N^2),O(N),"def count_matching_last_digit_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] % 10 == nums[j] % 10:
                count += 1
    return count
","def count_matching_last_digit_pairs(nums):
    freq = [0] * 10
    for num in nums:
        freq[num % 10] += 1
    count = 0
    for f in freq:
        count += f * (f - 1) // 2
    return count",11678.47,111,384,468,579,OK,
TYR-026,count_unique_elements,o4-mini,frequency,easy,O(N^2),O(N),"def count_unique_elements(nums):
    count = 0
    for i in range(len(nums)):
        freq = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                freq += 1
        if freq == 1:
            count += 1
    return count
","def count_unique_elements(nums):
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
    return sum(1 for count in freq.values() if count == 1)",6777.02,116,320,388,504,OK,
TYR-027,single_number,o4-mini,frequency,easy,O(N^2),O(N),"def single_number(nums):
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 1:
            return nums[i]
    return -1
","def single_number(nums):
    result = 0
    for num in nums:
        result ^= num
    return result",47950.52,109,768,817,926,OK,
TYR-028,count_greater_than_all_right,o4-mini,frequency,medium,O(N^2),O(N),"def count_greater_than_all_right(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        is_leader = 1
        for j in range(i + 1, n):
            if nums[j] >= nums[i]:
                is_leader = 0
        count += is_leader
    return count
","def count_greater_than_all_right(nums):
    count = 0
    max_so_far = float('-inf')
    for x in reversed(nums):
        if x > max_so_far:
            count += 1
            max_so_far = x
    return count",8052.89,126,320,394,520,OK,
TYR-029,kth_largest,o4-mini,frequency,medium,O(N^2),O(N log N),"def kth_largest(nums, k):
    n = len(nums)
    for target_rank in range(k):
        max_val = nums[0]
        max_idx = 0
        for i in range(1, n):
            if nums[i] > max_val:
                max_val = nums[i]
                max_idx = i
        if target_rank == k - 1:
            return max_val
        nums[max_idx] = nums[0] - 1
    return -1
","import heapq

def kth_largest(nums, k):
    return heapq.nlargest(k, nums)[-1]",36977.18,155,384,432,587,OK,
TYR-030,frequency_of_max,o4-mini,frequency,easy,O(N),O(N),"def frequency_of_max(nums):
    if len(nums) == 0:
        return 0
    max_val = nums[0]
    for i in range(len(nums)):
        if nums[i] > max_val:
            max_val = nums[i]
    count = 0
    for i in range(len(nums)):
        if nums[i] == max_val:
            count += 1
    return count
","def frequency_of_max(nums):
    max_val = float('-inf')
    count = 0
    for num in nums:
        if num > max_val:
            max_val = num
            count = 1
        elif num == max_val:
            count += 1
    return count",6162.33,135,384,469,604,OK,
TYR-031,max_subarray_sum,o4-mini,subarray,medium,O(N^2),O(N),"def max_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > best:
                best = cur
    return best
","def max_subarray_sum(nums):
    if not nums:
        return 0
    best = nums[0]
    current = nums[0]
    for x in nums[1:]:
        current = max(x, current + x)
        best = max(best, current)
    return best",43643.54,127,256,336,463,OK,
TYR-032,has_subarray_with_sum,o4-mini,subarray,medium,O(N^2),O(N),"def has_subarray_with_sum(nums, target):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == target:
                return 1
    return 0
","def has_subarray_with_sum(nums, target):
    seen = {0}
    cur = 0
    for num in nums:
        cur += num
        if cur - target in seen:
            return 1
        seen.add(cur)
    return 0",10859.55,110,192,271,381,OK,
TYR-033,count_subarrays_with_sum,o4-mini,subarray,medium,O(N^2),O(N),"def count_subarrays_with_sum(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                count += 1
    return count
","def count_subarrays_with_sum(nums, k):
    from collections import defaultdict
    count = 0
    prefix_sum = 0
    freq = defaultdict(int)
    freq[0] = 1
    for num in nums:
        prefix_sum += num
        count += freq[prefix_sum - k]
        freq[prefix_sum] += 1
    return count",38891.52,116,128,226,342,OK,
TYR-034,longest_subarray_sum_k,o4-mini,subarray,medium,O(N^2),O(N),"def longest_subarray_sum_k(nums, k):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                length = j - i + 1
                if length > best:
                    best = length
    return best
","def longest_subarray_sum_k(nums, k):
    best = 0
    prefix_sum = 0
    seen = {0: -1}
    for i, num in enumerate(nums):
        prefix_sum += num
        if prefix_sum not in seen:
            seen[prefix_sum] = i
        if prefix_sum - k in seen:
            best = max(best, i - seen[prefix_sum - k])
    return best",7896.74,131,128,238,369,OK,
TYR-035,max_window_sum_size_k,o4-mini,subarray,easy,O(N^2),O(N),"def max_window_sum_size_k(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur > best:
            best = cur
    return best
","def max_window_sum_size_k(nums, k):
    if not nums or k <= 0 or k > len(nums):
        return 0
    window_sum = sum(nums[:k])
    max_sum = window_sum
    for i in range(k, len(nums)):
        window_sum += nums[i] - nums[i - k]
        if window_sum > max_sum:
            max_sum = window_sum
    return max_sum",48340.77,146,320,427,573,OK,
TYR-036,min_subarray_len_ge_target,o4-mini,subarray,medium,O(N^2),O(N),"def min_subarray_len_ge_target(nums, target):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur >= target:
                length = j - i + 1
                if best == 0 or length < best:
                    best = length
                break
    return best
","def min_subarray_len_ge_target(nums, target):
    n = len(nums)
    best = 0
    left = 0
    cur_sum = 0
    for right in range(n):
        cur_sum += nums[right]
        while cur_sum >= target:
            length = right - left + 1
            if best == 0 or length < best:
                best = length
            cur_sum -= nums[left]
            left += 1
    return best",9224.08,140,192,315,455,OK,
TYR-037,max_product_pair,o4-mini,subarray,easy,O(N^2),O(N),"def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    best = nums[0] * nums[1]
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            p = nums[i] * nums[j]
            if p > best:
                best = p
    return best
","def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    max1 = max2 = float('-inf')
    min1 = min2 = float('inf')
    for x in nums:
        if x > max1:
            max2, max1 = max1, x
        elif x > max2:
            max2 = x
        if x < min1:
            min2, min1 = min1, x
        elif x < min2:
            min2 = x
    return max(max1 * max2, min1 * min2)",13648.61,128,320,470,598,OK,
TYR-038,longest_increasing_run,o4-mini,subarray,easy,O(N^2),O(N),"def longest_increasing_run(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        length = 1
        for j in range(i + 1, n):
            if nums[j] > nums[j - 1]:
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_increasing_run(nums):
    if not nums:
        return 0
    best = curr = 1
    for i in range(1, len(nums)):
        if nums[i] > nums[i - 1]:
            curr += 1
            if curr > best:
                best = curr
        else:
            curr = 1
    return best",9040.11,147,192,288,435,OK,
TYR-039,max_diff_ordered,o4-mini,subarray,easy,O(N^2),O(N),"def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    best = nums[1] - nums[0]
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            d = nums[j] - nums[i]
            if d > best:
                best = d
    return best
","def max_diff_ordered(nums):
    n = len(nums)
    if n < 2:
        return 0
    best = nums[1] - nums[0]
    min_val = nums[0]
    for x in nums[1:]:
        diff = x - min_val
        if diff > best:
            best = diff
        if x < min_val:
            min_val = x
    return best",14860.12,133,512,625,758,OK,
TYR-040,equilibrium_index,o4-mini,subarray,easy,O(N^2),O(N),"def equilibrium_index(nums):
    n = len(nums)
    for i in range(n):
        left_sum = 0
        for j in range(i):
            left_sum += nums[j]
        right_sum = 0
        for j in range(i + 1, n):
            right_sum += nums[j]
        if left_sum == right_sum:
            return i
    return -1
","def equilibrium_index(nums):
    total_sum = sum(nums)
    left_sum = 0
    for i, num in enumerate(nums):
        total_sum -= num
        if left_sum == total_sum:
            return i
        left_sum += num
    return -1",39562.38,132,256,336,468,OK,
TYR-041,product_except_self,o4-mini,subarray,medium,O(N^2),O(N),"def product_except_self(nums):
    n = len(nums)
    result = []
    for i in range(n):
        prod = 1
        for j in range(n):
            if j != i:
                prod = prod * nums[j]
        result.append(prod)
    return result
","def product_except_self(nums):
    n = len(nums)
    result = [1] * n
    
    prefix = 1
    for i in range(n):
        result[i] = prefix
        prefix *= nums[i]
    
    suffix = 1
    for i in range(n - 1, -1, -1):
        result[i] *= suffix
        suffix *= nums[i]
    
    return result",6946.30,109,192,303,412,OK,
TYR-042,count_positive_subarrays,o4-mini,subarray,medium,O(N^2),O(N),"def count_positive_subarrays(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > 0:
                count += 1
    return count
","def count_positive_subarrays(nums):
    n = len(nums)
    prefix = [0] * (n + 1)
    for i in range(n):
        prefix[i+1] = prefix[i] + nums[i]
    vals = sorted(set(prefix))
    rank = {v:i+1 for i,v in enumerate(vals)}
    size = len(vals)
    BIT = [0] * (size + 1)
    def update(i):
        while i <= size:
            BIT[i] += 1
            i += i & -i
    def query(i):
        s = 0
        while i > 0:
            s += BIT[i]
            i -= i & -i
        return s
    count = 0
    for x in prefix:
        r = rank[x]
        count += query(r-1)
        update(r)
    return count",24248.05,114,960,1163,1277,OK,
TYR-043,min_subarray_sum,o4-mini,subarray,medium,O(N^2),O(N),"def min_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur < best:
                best = cur
    return best
","def min_subarray_sum(nums):
    if not nums:
        return 0
    cur = best = nums[0]
    for x in nums[1:]:
        cur = min(x, cur + x)
        best = min(best, cur)
    return best",31447.24,127,320,395,522,OK,
TYR-044,count_subarrays_max_le_k,o4-mini,subarray,medium,O(N^2),O(N),"def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        ok = 1
        for j in range(i, n):
            if nums[j] > k:
                ok = 0
            if ok == 1:
                count += 1
            else:
                break
    return count
","def count_subarrays_max_le_k(nums, k):
    count = 0
    length = 0
    for num in nums:
        if num <= k:
            length += 1
        else:
            count += length * (length + 1) // 2
            length = 0
    count += length * (length + 1) // 2
    return count",7703.85,132,256,363,495,OK,
TYR-045,sum_of_all_subarray_sums,o4-mini,subarray,medium,O(N^2),O(N),"def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            total += cur
    return total
","def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i, num in enumerate(nums):
        total += num * (i + 1) * (n - i)
    return total",18821.51,109,768,838,947,OK,
TYR-046,remove_duplicates_preserve_order,o4-mini,set-operations,easy,O(N^2),O(N),"def remove_duplicates_preserve_order(nums):
    result = []
    for i in range(len(nums)):
        found = 0
        for j in range(i):
            if nums[j] == nums[i]:
                found = 1
        if found == 0:
            result.append(nums[i])
    return result
","def remove_duplicates_preserve_order(nums):
    seen = set()
    result = []
    for num in nums:
        if num not in seen:
            seen.add(num)
            result.append(num)
    return result",31230.72,115,192,254,369,OK,
TYR-047,symmetric_difference_count,o4-mini,set-operations,medium,O(N^2),O(N),"def symmetric_difference_count(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    for i in range(mid, len(nums)):
        found = 0
        for j in range(mid):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    return count
","def symmetric_difference_count(nums):
    mid = len(nums) // 2
    return len(set(nums[:mid]) ^ set(nums[mid:]))",36474.86,178,1344,1393,1571,OK,
TYR-048,count_common_elements,o4-mini,set-operations,easy,O(N^2),O(N),"def count_common_elements(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                count += 1
                break
    return count
","def count_common_elements(nums):
    mid = len(nums) // 2
    second_half = set(nums[mid:])
    count = 0
    for x in nums[:mid]:
        if x in second_half:
            count += 1
    return count",11114.93,111,448,526,637,OK,
TYR-049,is_subset_first_half,o4-mini,set-operations,easy,O(N^2),O(N),"def is_subset_first_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            return 0
    return 1
","def is_subset_first_half(nums):
    mid = len(nums) // 2
    s = set(nums[mid:])
    for x in nums[:mid]:
        if x not in s:
            return 0
    return 1",16561.23,122,832,899,1021,OK,
TYR-050,remove_if_more_than_two,o4-mini,set-operations,medium,O(N^2),O(N),"def remove_if_more_than_two(nums):
    result = []
    for i in range(len(nums)):
        count = 0
        for j in range(len(result)):
            if result[j] == nums[i]:
                count += 1
        if count < 2:
            result.append(nums[i])
    return result
","def remove_if_more_than_two(nums):
    result = []
    counts = {}
    for num in nums:
        c = counts.get(num, 0)
        if c < 2:
            result.append(num)
            counts[num] = c + 1
    return result",44854.30,116,448,529,645,OK,
TYR-051,first_missing_positive,o4-mini,set-operations,medium,O(N^2),O(N),"def first_missing_positive(nums):
    candidate = 1
    while candidate < len(nums) + 2:
        found = 0
        for i in range(len(nums)):
            if nums[i] == candidate:
                found = 1
        if found == 0:
            return candidate
        candidate += 1
    return candidate
","def first_missing_positive(nums):
    n = len(nums)
    i = 0
    while i < n:
        if 1 <= nums[i] <= n and nums[nums[i] - 1] != nums[i]:
            nums[nums[i] - 1], nums[i] = nums[i], nums[nums[i] - 1]
        else:
            i += 1
    for i in range(n):
        if nums[i] != i + 1:
            return i + 1
    return n + 1",11383.42,122,384,522,644,OK,
TYR-052,is_permutation_of_other_half,o4-mini,set-operations,easy,O(N^2),O(N),"def is_permutation_of_other_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        used = []
        for j in range(mid, len(nums)):
            skip = 0
            for u in range(len(used)):
                if used[u] == j:
                    skip = 1
            if skip == 0 and nums[j] == nums[i]:
                found = 1
                used.append(j)
                break
        if found == 0:
            return 0
    return 1
","def is_permutation_of_other_half(nums):
    mid = len(nums) // 2
    counts = {}
    for x in nums[:mid]:
        counts[x] = counts.get(x, 0) + 1
    matches = 0
    for x in nums[mid:]:
        if counts.get(x, 0) > 0:
            counts[x] -= 1
            matches += 1
            if matches == mid:
                break
    return 1 if matches == mid else 0",61617.66,170,2432,2559,2729,OK,
