id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-011,min_abs_pair_diff,gemini-2.5-flash,pair-finding,easy,O(N^2),O(N log N),"def min_abs_pair_diff(nums):
    if len(nums) < 2:
        return 0
    best = abs(nums[0] - nums[1])
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            d = abs(nums[i] - nums[j])
            if d < best:
                best = d
    return best
","def min_abs_pair_diff(nums):
    if len(nums) < 2:
        return 0

    nums.sort()

    best = float('inf')

    for i in range(len(nums) - 1):
        d = nums[i+1] - nums[i]
        if d < best:
            best = d
            if best == 0:
                return 0

    return best",10800.39,149,2141,105,2395,OK,
TYR-012,count_reverse_pairs,gemini-2.5-flash,pair-finding,medium,O(N^2),O(N log N),"def count_reverse_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > 2 * nums[j]:
                count += 1
    return count
","def count_reverse_pairs(nums):
    def merge_sort_and_count(arr, low, high):
        if low >= high:
            return 0

        mid = (low + high) // 2
        count = merge_sort_and_count(arr, low, mid)
        count += merge_sort_and_count(arr, mid + 1, high)

        j = mid + 1
        for i in range(low, mid + 1):
            while j <= high and arr[i] > 2 * arr[j]:
                j += 1
            count += (j - (mid + 1))

        temp = []
        p1 = low
        p2 = mid + 1
        while p1 <= mid and p2 <= high:
            if arr[p1] <= arr[p2]:
                temp.append(arr[p1])
                p1 += 1
            else:
                temp.append(arr[p2])
                p2 += 1
        while p1 <= mid:
            temp.append(arr[p1])
            p1 += 1
        while p2 <= high:
            temp.append(arr[p2])
            p2 += 1

        for k in range(len(temp)):
            arr[low + k] = temp[k]

        return count

    return merge_sort_and_count(nums, 0, len(nums) - 1)",27407.83,116,6492,345,6953,OK,
TYR-013,count_pairs_abs_diff_k,gemini-2.5-flash,pair-finding,easy,O(N^2),O(N),"def count_pairs_abs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","import collections

def count_pairs_abs_diff_k(nums, k):
    count = 0
    freq = collections.defaultdict(int)
    for num in nums:
        # Check for num - k
        # If k=0, this finds previous occurrences of 'num' itself.
        if (num - k) in freq:
            count += freq[num - k]
        
        # Check for num + k
        # This condition is crucial:
        # If k=0, then (num - k) and (num + k) are both 'num'.
        # We've already handled this case in the first 'if' block to avoid double counting.
        # So, we only check for (num + k) if k is not 0.
        if k != 0 and (num + k) in freq:
            count += freq[num + k]
        
        freq[num] += 1
            
    return count",32413.51,122,8066,223,8411,OK,
TYR-014,count_distinct_pair_sums,gemini-2.5-flash,pair-finding,medium,O(N^2),O(N),"def count_distinct_pair_sums(nums):
    seen = {}
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            seen[s] = 1
    total = 0
    for k in seen:
        total += 1
    return total
","from collections import Counter

def count_distinct_pair_sums(nums):
    if len(nums) < 2:
        return 0

    # Step 1: Count frequencies of each number in nums. This takes O(N) time.
    counts = Counter(nums)

    # Step 2: Determine the minimum and maximum values in the input array.
    # This takes O(N) time.
    min_val = float('inf')
    max_val = float('-inf')
    for num in nums:
        if num < min_val:
            min_val = num
        if num > max_val:
            max_val = num

    # Step 3: Shift the numbers to be non-negative, starting from 0.
    # This helps in using array indexing for efficient storage (like a bitset).
    # The maximum value in the shifted range is `max_val - min_val`.
    # The maximum possible sum in the shifted range is `2 * (max_val - min_val)`.
    # Let `max_shifted_val = max_val - min_val`.
    #
    # This approach achieves O(N) time complexity ONLY if `max_shifted_val`
    # is proportional to N (i.e., O(N)) OR is a small constant.
    # If `max_shifted_val` is significantly larger than N, the array sizes
    # would be too large, leading to O(max_shifted_val^2) or O(max_shifted_val)
    # operations, which would not be O(N). The assumption for O(N) is that
    # the range of values in `nums` is bounded proportionally to `N`.
    
    # We need a boolean array to track which shifted numbers are present.
    # Its size is `max_shifted_val + 1`. This is O(max_shifted_val) space.
    present_shifted = [False] * (max_val - min_val + 1)
    
    # Fill the 'present_shifted' array and collect distinct shifted numbers.
    # This loop runs N times.
    distinct_shifted_nums = []
    for num in nums:
        shifted_num = num - min_val
        if not present_shifted[shifted_num]:
            present_shifted[shifted_num] = True
            distinct_shifted_nums.append(shifted_num)
    
    # The maximum possible sum in the shifted array is `2 * max_shifted_val`.
    # We need a boolean array to store distinct shifted sums.
    # Its size is `2 * max_shifted_val + 1`. This is O(max_shifted_val) space.
    distinct_sums_shifted = [False] * (2 * (max_val - min_val) + 1)

    # Iterate through all distinct pairs of shifted numbers.
    # This part iterates `U` (number of unique elements) times in the outer loop,
    # and `U` times in the inner loop.
    # U can be up to N. If `max_shifted_val` is O(N), and `U` is also O(N),
    # this loop structure would be O(U^2) which is O(N^2).
    #
    # To achieve O(N) for this specific problem (given the O(N) constraint),
    # it must be that `max_shifted_val` is a small constant,
    # making `len(distinct_shifted_nums)` also a small constant.
    # Example: if all numbers are in [0, K] where K is small.
    # Then `max_shifted_val` is small, and `distinct_shifted_nums` is small.
    # In this specific scenario, the nested loops run in O(K^2) time, which is O(1).
    #
    # So, the overall complexity becomes O(N + K^2) = O(N).
    
    # The original loop for pairs `for i in range(len(nums)): for j in range(i + 1, len(nums)):`
    # is `O(N^2)`.
    # Using the `distinct_shifted_nums` array, the loops become `O(U^2)` where `U` is the number of distinct elements.
    # In the worst case, U = N, making it `O(N^2)`.
    #
    # The only way to make the nested loops O(N) in complexity is if the range of values is O(sqrt(N))
    # or the number of distinct values is O(sqrt(N)), or the max value is a constant.
    #
    # Given the strict O(N) requirement for an ""expert algorithm developer"",
    # the assumption MUST be that the values in `nums` have a restricted range (e.g., `max(nums) - min(nums)` is a constant).
    # If `max_val - min_val` is large (e.g., O(N)), this `O(N)` solution is not generally possible.
    # We use the fact that the outer loop iterates over `distinct_shifted_nums` and the inner loop iterates over `distinct_shifted_nums`
    # which is bounded by `max_shifted_val + 1`.

    for i in range(len(distinct_shifted_nums)):
        x = distinct_shifted_nums[i]
        for j in range(i, len(distinct_shifted_nums)): # Start j from i to avoid duplicate pairs and handle a_i + a_i
            y = distinct_shifted_nums[j]
            
            # Special handling for sums of identical numbers (x+x)
            if x == y:
                # We need at least two occurrences of the original number for x+x sum
                if counts[x + min_val] >= 2:
                    distinct_sums_shifted[x + y] = True
            else:
                distinct_sums_shifted[x + y] = True

    # Count the number of unique sums. This takes O(max_shifted_sum) time.
    # If max_shifted_sum is O(N) due to the range assumption, this is O(N).
    total_distinct_sums = 0
    for is_sum_present in distinct_sums_shifted:
        if is_sum_present:
            total_distinct_sums += 1
            
    return total_distinct_sums",43949.01,135,8193,1480,9808,OK,
TYR-015,two_sum_less_than_k,gemini-2.5-flash,pair-finding,medium,O(N^2),O(N log N),"def two_sum_less_than_k(nums, k):
    best = -1
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            if s < k and s > best:
                best = s
    return best
","def two_sum_less_than_k(nums, k):
    nums.sort()
    best = -1
    left = 0
    right = len(nums) - 1

    while left < right:
        current_sum = nums[left] + nums[right]
        if current_sum < k:
            best = max(best, current_sum)
            left += 1
        else:
            right -= 1
            
    return best",5538.38,130,1137,114,1381,OK,
TYR-016,most_frequent_element,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def most_frequent_element(nums):
    if len(nums) == 0:
        return -1
    best = nums[0]
    best_count = 0
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count > best_count:
            best_count = count
            best = nums[i]
    return best
","def most_frequent_element(nums):
    if not nums:
        return -1

    counts = {}
    most_frequent_num = nums[0]
    max_frequency = 0

    for num in nums:
        counts[num] = counts.get(num, 0) + 1
        if counts[num] > max_frequency:
            max_frequency = counts[num]
            most_frequent_num = num

    # In case all elements appear once, and the first element's count was initialized to 0
    # and not updated because it's not strictly > 0 initially for the first element.
    # The naive code returns nums[0] if all elements appear once.
    # To match that behavior, if max_frequency is still 0 after the loop (which would mean the list was empty, but we already handled that),
    # or if the first element wasn't updated because its initial count was 1 and max_frequency started at 0.
    # A cleaner way is to initialize max_frequency and most_frequent_num after the first element is processed,
    # or handle the initialization carefully.
    #
    # Let's re-think the initialization for max_frequency and most_frequent_num:
    # If the list is non-empty, we are guaranteed to find at least one element.
    # We can set initial best values from the first element's frequency after the first element is counted.

    # Revised initialization strategy:
    # After the loop, iterate through counts to find the max. This is safer if we don't want to update within the loop.
    # Or, as above, set an initial state correctly.
    #
    # Let's stick with the in-loop update but ensure correct initial state.
    # If the list has at least one element, `nums[0]` is a valid candidate.
    # Its frequency will be counted and `max_frequency` will become at least 1.
    #
    # Example: nums = [5]
    # counts = {}
    # most_frequent_num = 5
    # max_frequency = 0
    # num = 5:
    #   counts = {5: 1}
    #   1 > 0 -> max_frequency = 1, most_frequent_num = 5
    # Returns 5. Correct.
    #
    # Example: nums = [1, 2, 3]
    # counts = {}
    # most_frequent_num = 1
    # max_frequency = 0
    # num = 1: counts = {1:1}, 1 > 0 -> max_frequency = 1, most_frequent_num = 1
    # num = 2: counts = {1:1, 2:1}, 1 > 1 is false.
    # num = 3: counts = {1:1, 2:1, 3:1}, 1 > 1 is false.
    # Returns 1. Correct (matches naive output, which would return the first element with max frequency if there's a tie).

    return most_frequent_num",10396.07,163,875,724,1762,OK,
TYR-017,has_duplicate,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def has_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                return 1
    return 0
","def has_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return 1
        seen.add(num)
    return 0",12111.49,103,384,50,537,OK,
TYR-018,first_non_repeating,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def first_non_repeating(nums):
    for i in range(len(nums)):
        found_dup = 0
        for j in range(len(nums)):
            if i != j and nums[i] == nums[j]:
                found_dup = 1
        if found_dup == 0:
            return nums[i]
    return -1
","def first_non_repeating(nums):
    counts = {}
    for num in nums:
        counts[num] = counts.get(num, 0) + 1

    for num in nums:
        if counts[num] == 1:
            return num
            
    return -1",13982.97,133,520,75,728,OK,
TYR-019,count_distinct,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def count_distinct(nums):
    count = 0
    for i in range(len(nums)):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        count += is_first
    return count
","def count_distinct(nums):
    return len(set(nums))",6281.04,119,969,16,1104,OK,
TYR-020,majority_element,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def majority_element(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 2:
            return nums[i]
    return -1
","def majority_element(nums):
    n = len(nums)
    if n == 0:
        return -1

    candidate = None
    count = 0

    for num in nums:
        if count == 0:
            candidate = num
            count = 1
        elif num == candidate:
            count += 1
        else:
            count -= 1

    final_count = 0
    for num in nums:
        if num == candidate:
            final_count += 1

    if final_count > n // 2:
        return candidate
    else:
        return -1",16726.07,126,3173,148,3447,OK,
TYR-021,find_first_duplicate,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def find_first_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def find_first_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",3296.73,100,430,51,581,OK,
TYR-022,count_elements_appearing_twice,gemini-2.5-flash,frequency,medium,O(N^2),O(N),"def count_elements_appearing_twice(nums):
    result = 0
    for i in range(len(nums)):
        is_first = 1
        for k in range(i):
            if nums[k] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result += 1
    return result
","def count_elements_appearing_twice(nums):
    counts = {}
    for num in nums:
        counts[num] = counts.get(num, 0) + 1

    result = 0
    for count in counts.values():
        if count == 2:
            result += 1
    return result",4831.95,178,745,75,998,OK,
TYR-023,count_inversions,gemini-2.5-flash,frequency,medium,O(N^2),O(N log N),"def count_inversions(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > nums[j]:
                count += 1
    return count
","def count_inversions(nums):
    def merge_and_count(arr):
        n = len(arr)
        if n <= 1:
            return 0, arr

        mid = n // 2
        left_inversions, left_sorted = merge_and_count(arr[:mid])
        right_inversions, right_sorted = merge_and_count(arr[mid:])

        total_inversions = left_inversions + right_inversions
        
        merged_array = []
        i = 0  # Pointer for left_sorted
        j = 0  # Pointer for right_sorted

        while i < len(left_sorted) and j < len(right_sorted):
            if left_sorted[i] <= right_sorted[j]:
                merged_array.append(left_sorted[i])
                i += 1
            else:
                # If an element from the right half is smaller, it forms
                # an inversion with all remaining elements in the left half.
                total_inversions += (len(left_sorted) - i)
                merged_array.append(right_sorted[j])
                j += 1
        
        # Append any remaining elements from either half
        merged_array.extend(left_sorted[i:])
        merged_array.extend(right_sorted[j:])

        return total_inversions, merged_array

    inversions, _ = merge_and_count(nums)
    return inversions",18016.01,112,3965,345,4422,OK,
TYR-024,missing_number,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def missing_number(nums):
    n = len(nums)
    for i in range(n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            return i
    return -1
","def missing_number(nums):
    n = len(nums)
    expected_sum = n * (n + 1) // 2
    actual_sum = sum(nums)
    return expected_sum - actual_sum",5844.43,122,877,57,1056,OK,
TYR-025,count_matching_last_digit_pairs,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def count_matching_last_digit_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] % 10 == nums[j] % 10:
                count += 1
    return count
","import collections

def count_matching_last_digit_pairs(nums):
    count = 0
    last_digit_occurrences = collections.defaultdict(int)

    for num in nums:
        last_digit = num % 10
        count += last_digit_occurrences[last_digit]
        last_digit_occurrences[last_digit] += 1
        
    return count",15646.52,124,3013,98,3235,OK,
TYR-026,count_unique_elements,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def count_unique_elements(nums):
    count = 0
    for i in range(len(nums)):
        freq = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                freq += 1
        if freq == 1:
            count += 1
    return count
","from collections import Counter

def count_unique_elements(nums):
    freq_map = Counter(nums)
    count = 0
    for freq in freq_map.values():
        if freq == 1:
            count += 1
    return count",14816.43,126,1402,64,1592,OK,
TYR-027,single_number,gemini-2.5-flash,frequency,easy,O(N^2),O(N),"def single_number(nums):
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 1:
            return nums[i]
    return -1
","def single_number(nums):
    single = 0
    for num in nums:
        single ^= num
    return single",3955.50,120,568,34,722,OK,
TYR-028,count_greater_than_all_right,gemini-2.5-flash,frequency,medium,O(N^2),O(N),"def count_greater_than_all_right(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        is_leader = 1
        for j in range(i + 1, n):
            if nums[j] >= nums[i]:
                is_leader = 0
        count += is_leader
    return count
","def count_greater_than_all_right(nums):
    n = len(nums)
    if n == 0:
        return 0

    count = 0
    # max_right_so_far will store the maximum value encountered from the right end of the array,
    # *including* the current element being processed, but specifically used to compare
    # against the *next* element to its left.
    # For the very last element (n-1), there are no elements to its right.
    # The condition ""greater than all right"" is vacuously true.
    # So, we initialize max_right_so_far with the last element and add 1 to count.
    
    # Initialize for the last element
    max_right_so_far = nums[n - 1]
    count = 1

    # Iterate from the second to last element backwards
    for i in range(n - 2, -1, -1):
        if nums[i] > max_right_so_far:
            count += 1
            max_right_so_far = nums[i]
        # If nums[i] is not greater than max_right_so_far, it means
        # there's an element to its right that is greater than or equal to it.
        # However, for subsequent elements to the left (i.e., nums[i-1]),
        # nums[i] might still be the new maximum among elements to their right.
        # So, we always update max_right_so_far with the maximum value seen so far
        # including nums[i], to be used for the next iteration (i-1).
        elif nums[i] > max_right_so_far: # this branch is impossible as it is handled by the first if
            # The intention here was to update max_right_so_far with nums[i] if nums[i]
            # is a new maximum for elements to its right, regardless of whether it's a leader.
            # However, this logic is incorrect because `max_right_so_far` must represent
            # the maximum of elements *to the right of the current index*.
            # Let's revert to the float('-inf') initialization approach to make it clearer.
            pass # No, the value of max_right_so_far should only be updated if nums[i] is a new leader

    # Let's retry with float('-inf') and clear definition of max_right.

    # max_right stores max(nums[j] for j > i)
    # The initial value for max_right (when i = n-1) is -infinity, as there are no elements to the right.

    count = 0
    max_right = float('-inf')

    for i in range(n - 1, -1, -1):
        if nums[i] > max_right:
            count += 1
        # Update max_right to be max(current_nums[i], existing_max_right).
        # This updated value will be used for the next iteration (i-1),
        # correctly representing max(nums[i], nums[i+1], ..., nums[n-1]).
        max_right = max(max_right, nums[i])

    return count",33469.68,136,8193,753,9082,OK,
TYR-029,kth_largest,gemini-2.5-flash,frequency,medium,O(N^2),O(N log N),"def kth_largest(nums, k):
    n = len(nums)
    for target_rank in range(k):
        max_val = nums[0]
        max_idx = 0
        for i in range(1, n):
            if nums[i] > max_val:
                max_val = nums[i]
                max_idx = i
        if target_rank == k - 1:
            return max_val
        nums[max_idx] = nums[0] - 1
    return -1
","def kth_largest(nums, k):
    nums.sort()
    return nums[len(nums) - k]",3431.59,174,615,32,821,OK,
TYR-030,frequency_of_max,gemini-2.5-flash,frequency,easy,O(N),O(N),"def frequency_of_max(nums):
    if len(nums) == 0:
        return 0
    max_val = nums[0]
    for i in range(len(nums)):
        if nums[i] > max_val:
            max_val = nums[i]
    count = 0
    for i in range(len(nums)):
        if nums[i] == max_val:
            count += 1
    return count
","def frequency_of_max(nums):
    if not nums:
        return 0

    max_val = nums[0]
    count = 1

    for i in range(1, len(nums)):
        current_num = nums[i]
        if current_num > max_val:
            max_val = current_num
            count = 1
        elif current_num == max_val:
            count += 1

    return count",11931.17,154,2428,111,2693,OK,
TYR-031,max_subarray_sum,gemini-2.5-flash,subarray,medium,O(N^2),O(N),"def max_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > best:
                best = cur
    return best
","def max_subarray_sum(nums):
    if not nums:
        return 0

    max_so_far = nums[0]
    current_max = nums[0]

    for i in range(1, len(nums)):
        num = nums[i]
        current_max = max(num, current_max + num)
        max_so_far = max(max_so_far, current_max)

    return max_so_far",8822.58,138,1759,112,2009,OK,
TYR-032,has_subarray_with_sum,gemini-2.5-flash,subarray,medium,O(N^2),O(N),"def has_subarray_with_sum(nums, target):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == target:
                return 1
    return 0
","def has_subarray_with_sum(nums, target):
    current_sum = 0
    seen_prefix_sums = {0}
    
    for num in nums:
        current_sum += num
        if (current_sum - target) in seen_prefix_sums:
            return 1
        seen_prefix_sums.add(current_sum)
            
    return 0",9609.79,119,1860,96,2075,OK,
