id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail
TYR-011,min_abs_pair_diff,o3,pair-finding,easy,O(N^2),O(N log N),"def min_abs_pair_diff(nums):
    if len(nums) < 2:
        return 0
    best = abs(nums[0] - nums[1])
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            d = abs(nums[i] - nums[j])
            if d < best:
                best = d
    return best
","def min_abs_pair_diff(nums):
    n = len(nums)
    if n < 2:
        return 0
    nums.sort()
    best = float('inf')
    for i in range(1, n):
        diff = nums[i] - nums[i - 1]
        if diff < best:
            best = diff
            if best == 0:
                break
    return best",52593.21,133,128,230,363,OK,
TYR-012,count_reverse_pairs,o3,pair-finding,medium,O(N^2),O(N log N),"def count_reverse_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > 2 * nums[j]:
                count += 1
    return count
","def count_reverse_pairs(nums):
    def merge_sort(l, r):
        if l >= r:
            return 0
        mid = (l + r) // 2
        count = merge_sort(l, mid) + merge_sort(mid + 1, r)
        j = mid + 1
        for i in range(l, mid + 1):
            while j <= r and nums[i] > 2 * nums[j]:
                j += 1
            count += j - (mid + 1)
        merged, i, j = [], l, mid + 1
        while i <= mid and j <= r:
            if nums[i] <= nums[j]:
                merged.append(nums[i])
                i += 1
            else:
                merged.append(nums[j])
                j += 1
        merged.extend(nums[i:mid + 1])
        merged.extend(nums[j:r + 1])
        nums[l:r + 1] = merged
        return count
    return merge_sort(0, len(nums) - 1) if nums else 0",60169.73,107,576,820,927,OK,
TYR-013,count_pairs_abs_diff_k,o3,pair-finding,easy,O(N^2),O(N),"def count_pairs_abs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","from collections import Counter

def count_pairs_abs_diff_k(nums, k):
    if k < 0:
        return 0
    freq = Counter(nums)
    if k == 0:
        return sum(v * (v - 1) // 2 for v in freq.values())
    return sum(freq[n] * freq.get(n + k, 0) for n in freq)",71701.79,110,448,552,662,OK,
TYR-014,count_distinct_pair_sums,o3,pair-finding,medium,O(N^2),O(N),"def count_distinct_pair_sums(nums):
    seen = {}
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            seen[s] = 1
    total = 0
    for k in seen:
        total += 1
    return total
","import numpy as np

def count_distinct_pair_sums(nums):
    if len(nums) < 2:
        return 0

    min_val = min(nums)
    offset = -min_val if min_val < 0 else 0
    max_val = max(nums) + offset

    size = 1
    while size <= 2 * max_val:
        size <<= 1

    freq = np.zeros(size, dtype=np.int64)
    for num in nums:
        freq[num + offset] += 1

    fft_freq = np.fft.fft(freq)
    conv = np.fft.ifft(fft_freq * fft_freq).real.round().astype(np.int64)

    single_occurrence = np.nonzero(freq == 1)[0]
    conv[2 * single_occurrence] -= 1

    return int(np.count_nonzero(conv))",307467.30,124,26368,26597,26721,OK,
TYR-015,two_sum_less_than_k,o3,pair-finding,medium,O(N^2),O(N log N),"def two_sum_less_than_k(nums, k):
    best = -1
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            s = nums[i] + nums[j]
            if s < k and s > best:
                best = s
    return best
","def two_sum_less_than_k(nums, k):
    nums.sort()
    left, right = 0, len(nums) - 1
    best = -1
    while left < right:
        s = nums[left] + nums[right]
        if s < k:
            if s > best:
                best = s
            left += 1
        else:
            right -= 1
    return best",66673.14,118,128,238,356,OK,
TYR-016,most_frequent_element,o3,frequency,easy,O(N^2),O(N),"def most_frequent_element(nums):
    if len(nums) == 0:
        return -1
    best = nums[0]
    best_count = 0
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count > best_count:
            best_count = count
            best = nums[i]
    return best
","def most_frequent_element(nums):
    if not nums:
        return -1
    counts = {}
    best = nums[0]
    best_count = 0
    for num in nums:
        counts[num] = counts.get(num, 0) + 1
        if counts[num] > best_count:
            best_count = counts[num]
            best = num
    return best",61111.19,145,576,676,821,OK,
TYR-017,has_duplicate,o3,frequency,easy,O(N^2),O(N),"def has_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] == nums[j]:
                return 1
    return 0
","def has_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return 1
        seen.add(num)
    return 0",57028.27,95,64,124,219,OK,
TYR-018,first_non_repeating,o3,frequency,easy,O(N^2),O(N),"def first_non_repeating(nums):
    for i in range(len(nums)):
        found_dup = 0
        for j in range(len(nums)):
            if i != j and nums[i] == nums[j]:
                found_dup = 1
        if found_dup == 0:
            return nums[i]
    return -1
","from collections import Counter

def first_non_repeating(nums):
    counts = Counter(nums)
    for num in nums:
        if counts[num] == 1:
            return num
    return -1",5868.59,118,192,257,375,OK,
TYR-019,count_distinct,o3,frequency,easy,O(N^2),O(N),"def count_distinct(nums):
    count = 0
    for i in range(len(nums)):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        count += is_first
    return count
","def count_distinct(nums):
    seen = set()
    for num in nums:
        seen.add(num)
    return len(seen)",56012.33,110,128,175,285,OK,
TYR-020,majority_element,o3,frequency,easy,O(N^2),O(N),"def majority_element(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 2:
            return nums[i]
    return -1
","def majority_element(nums):
    candidate, count = None, 0
    for num in nums:
        if count == 0:
            candidate = num
            count = 1
        elif num == candidate:
            count += 1
        else:
            count -= 1
    return candidate if candidate is not None and nums.count(candidate) > len(nums) // 2 else -1",56578.78,115,128,230,345,OK,
TYR-021,find_first_duplicate,o3,frequency,easy,O(N^2),O(N),"def find_first_duplicate(nums):
    for i in range(len(nums)):
        for j in range(i):
            if nums[j] == nums[i]:
                return nums[i]
    return -1
","def find_first_duplicate(nums):
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return -1",56457.65,90,192,247,337,OK,
TYR-022,count_elements_appearing_twice,o3,frequency,medium,O(N^2),O(N),"def count_elements_appearing_twice(nums):
    result = 0
    for i in range(len(nums)):
        is_first = 1
        for k in range(i):
            if nums[k] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result += 1
    return result
","def count_elements_appearing_twice(nums):
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
    return sum(1 for count in freq.values() if count == 2)",57740.08,161,192,268,429,OK,
TYR-023,count_inversions,o3,frequency,medium,O(N^2),O(N log N),"def count_inversions(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] > nums[j]:
                count += 1
    return count
","def count_inversions(nums):
    def merge_sort(arr):
        if len(arr) <= 1:
            return arr, 0
        mid = len(arr) // 2
        left, inv_left = merge_sort(arr[:mid])
        right, inv_right = merge_sort(arr[mid:])
        merged, i, j, inv_split = [], 0, 0, 0
        while i < len(left) and j < len(right):
            if left[i] <= right[j]:
                merged.append(left[i])
                i += 1
            else:
                merged.append(right[j])
                j += 1
                inv_split += len(left) - i
        merged.extend(left[i:])
        merged.extend(right[j:])
        return merged, inv_left + inv_right + inv_split
    return merge_sort(nums)[1]",58927.16,104,320,516,620,OK,
TYR-024,missing_number,o3,frequency,easy,O(N^2),O(N),"def missing_number(nums):
    n = len(nums)
    for i in range(n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            return i
    return -1
","def missing_number(nums):
    n = len(nums)
    return n * (n + 1) // 2 - sum(nums)",51135.33,114,64,111,225,OK,
TYR-025,count_matching_last_digit_pairs,o3,frequency,easy,O(N^2),O(N),"def count_matching_last_digit_pairs(nums):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if nums[i] % 10 == nums[j] % 10:
                count += 1
    return count
","def count_matching_last_digit_pairs(nums):
    freq = [0] * 10
    for num in nums:
        freq[num % 10] += 1
    return sum(f * (f - 1) // 2 for f in freq)",59588.06,111,128,205,316,OK,
TYR-026,count_unique_elements,o3,frequency,easy,O(N^2),O(N),"def count_unique_elements(nums):
    count = 0
    for i in range(len(nums)):
        freq = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                freq += 1
        if freq == 1:
            count += 1
    return count
","from collections import Counter

def count_unique_elements(nums):
    return sum(1 for v in Counter(nums).values() if v == 1)",55265.19,116,128,181,297,OK,
TYR-027,single_number,o3,frequency,easy,O(N^2),O(N),"def single_number(nums):
    for i in range(len(nums)):
        count = 0
        for j in range(len(nums)):
            if nums[j] == nums[i]:
                count += 1
        if count == 1:
            return nums[i]
    return -1
","def single_number(nums):
    freq = {}
    for n in nums:
        freq[n] = freq.get(n, 0) + 1
    for n in nums:
        if freq[n] == 1:
            return n
    return -1",59020.52,109,192,265,374,OK,
TYR-028,count_greater_than_all_right,o3,frequency,medium,O(N^2),O(N),"def count_greater_than_all_right(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        is_leader = 1
        for j in range(i + 1, n):
            if nums[j] >= nums[i]:
                is_leader = 0
        count += is_leader
    return count
","def count_greater_than_all_right(nums):
    count = 0
    max_right = float('-inf')
    for num in reversed(nums):
        if num > max_right:
            count += 1
            max_right = num
    return count",66250.70,126,448,524,650,OK,
TYR-029,kth_largest,o3,frequency,medium,O(N^2),O(N log N),"def kth_largest(nums, k):
    n = len(nums)
    for target_rank in range(k):
        max_val = nums[0]
        max_idx = 0
        for i in range(1, n):
            if nums[i] > max_val:
                max_val = nums[i]
                max_idx = i
        if target_rank == k - 1:
            return max_val
        nums[max_idx] = nums[0] - 1
    return -1
","def kth_largest(nums, k):
    return sorted(nums, reverse=True)[k - 1]",54305.93,155,256,296,451,OK,
TYR-030,frequency_of_max,o3,frequency,easy,O(N),O(N),"def frequency_of_max(nums):
    if len(nums) == 0:
        return 0
    max_val = nums[0]
    for i in range(len(nums)):
        if nums[i] > max_val:
            max_val = nums[i]
    count = 0
    for i in range(len(nums)):
        if nums[i] == max_val:
            count += 1
    return count
","def frequency_of_max(nums):
    max_val = None
    count = 0
    for num in nums:
        if max_val is None or num > max_val:
            max_val, count = num, 1
        elif num == max_val:
            count += 1
    return count",58677.70,135,320,407,542,OK,
TYR-031,max_subarray_sum,o3,subarray,medium,O(N^2),O(N),"def max_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > best:
                best = cur
    return best
","def max_subarray_sum(nums):
    if not nums:
        return 0
    best = current = nums[0]
    for num in nums[1:]:
        current = num if current + num < num else current + num
        best = current if current > best else best
    return best",52169.21,127,64,147,274,OK,
TYR-032,has_subarray_with_sum,o3,subarray,medium,O(N^2),O(N),"def has_subarray_with_sum(nums, target):
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == target:
                return 1
    return 0
","def has_subarray_with_sum(nums, target):
    seen = {0}
    prefix = 0
    for num in nums:
        prefix += num
        if prefix - target in seen:
            return 1
        seen.add(prefix)
    return 0",24392.62,110,128,207,317,OK,
TYR-033,count_subarrays_with_sum,o3,subarray,medium,O(N^2),O(N),"def count_subarrays_with_sum(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                count += 1
    return count
","def count_subarrays_with_sum(nums, k):
    count = 0
    prefix_sum = 0
    freq = {0: 1}
    for num in nums:
        prefix_sum += num
        count += freq.get(prefix_sum - k, 0)
        freq[prefix_sum] = freq.get(prefix_sum, 0) + 1
    return count",66932.97,116,128,231,347,OK,

TYR-034,longest_subarray_sum_k,o3,subarray,medium,O(N^2),O(N),"def longest_subarray_sum_k(nums, k):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur == k:
                length = j - i + 1
                if length > best:
                    best = length
    return best
","def longest_subarray_sum_k(nums, k):
    best = 0
    prefix = 0
    first_idx = {0: -1}
    for i, num in enumerate(nums):
        prefix += num
        if prefix - k in first_idx:
            best = max(best, i - first_idx[prefix - k])
        if prefix not in first_idx:
            first_idx[prefix] = i
    return best",7316.27,131,192,306,437,OK,
TYR-035,max_window_sum_size_k,o3,subarray,easy,O(N^2),O(N),"def max_window_sum_size_k(nums, k):
    if len(nums) == 0 or k <= 0:
        return 0
    best = 0
    n = len(nums)
    for i in range(n - k + 1):
        cur = 0
        for j in range(i, i + k):
            cur += nums[j]
        if i == 0 or cur > best:
            best = cur
    return best
","def max_window_sum_size_k(nums, k):
    n = len(nums)
    if n == 0 or k <= 0 or k > n:
        return 0
    window_sum = sum(nums[:k])
    best = window_sum
    for i in range(k, n):
        window_sum += nums[i] - nums[i - k]
        if window_sum > best:
            best = window_sum
    return best",57487.74,146,192,301,447,OK,
TYR-036,min_subarray_len_ge_target,o3,subarray,medium,O(N^2),O(N),"def min_subarray_len_ge_target(nums, target):
    best = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur >= target:
                length = j - i + 1
                if best == 0 or length < best:
                    best = length
                break
    return best
","def min_subarray_len_ge_target(nums, target):
    best = 0
    left = 0
    current = 0
    for right, val in enumerate(nums):
        current += val
        while current >= target:
            length = right - left + 1
            if best == 0 or length < best:
                best = length
            current -= nums[left]
            left += 1
    return best",59580.09,140,512,622,762,OK,
TYR-037,max_product_pair,o3,subarray,easy,O(N^2),O(N),"def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    best = nums[0] * nums[1]
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            p = nums[i] * nums[j]
            if p > best:
                best = p
    return best
","def max_product_pair(nums):
    if len(nums) < 2:
        return 0
    max1 = max2 = float('-inf')
    min1 = min2 = float('inf')
    for x in nums:
        if x >= max1:
            max2, max1 = max1, x
        elif x > max2:
            max2 = x
        if x <= min1:
            min2, min1 = min1, x
        elif x < min2:
            min2 = x
    return max(max1 * max2, min1 * min2)",58859.80,128,512,662,790,OK,
TYR-038,longest_increasing_run,o3,subarray,easy,O(N^2),O(N),"def longest_increasing_run(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        length = 1
        for j in range(i + 1, n):
            if nums[j] > nums[j - 1]:
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_increasing_run(nums):
    best = cur = 0
    for i, num in enumerate(nums):
        if i and num <= nums[i - 1]:
            cur = 1
        else:
            cur = cur + 1 if i else 1
        if cur > best:
            best = cur
    return best",53608.87,147,320,416,563,OK,
TYR-039,max_diff_ordered,o3,subarray,easy,O(N^2),O(N),"def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    best = nums[1] - nums[0]
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            d = nums[j] - nums[i]
            if d > best:
                best = d
    return best
","def max_diff_ordered(nums):
    n = len(nums)
    if n < 2:
        return 0
    min_val = nums[0]
    best = nums[1] - nums[0]
    for i in range(1, n):
        if nums[i] - min_val > best:
            best = nums[i] - min_val
        if nums[i] < min_val:
            min_val = nums[i]
    return best",55500.93,133,192,306,439,OK,
TYR-040,equilibrium_index,o3,subarray,easy,O(N^2),O(N),"def equilibrium_index(nums):
    n = len(nums)
    for i in range(n):
        left_sum = 0
        for j in range(i):
            left_sum += nums[j]
        right_sum = 0
        for j in range(i + 1, n):
            right_sum += nums[j]
        if left_sum == right_sum:
            return i
    return -1
","def equilibrium_index(nums):
    total = sum(nums)
    left_sum = 0
    for i, val in enumerate(nums):
        total -= val          # right sum excluding current element
        if left_sum == total:
            return i
        left_sum += val       # include current element in left sum
    return -1",54995.52,132,64,156,288,OK,
TYR-041,product_except_self,o3,subarray,medium,O(N^2),O(N),"def product_except_self(nums):
    n = len(nums)
    result = []
    for i in range(n):
        prod = 1
        for j in range(n):
            if j != i:
                prod = prod * nums[j]
        result.append(prod)
    return result
","def product_except_self(nums):
    n = len(nums)
    result = [1] * n

    prefix = 1
    for i in range(n):
        result[i] = prefix
        prefix *= nums[i]

    suffix = 1
    for i in range(n - 1, -1, -1):
        result[i] *= suffix
        suffix *= nums[i]

    return result",58468.15,109,128,237,346,OK,
TYR-042,count_positive_subarrays,o3,subarray,medium,O(N^2),O(N),"def count_positive_subarrays(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > 0:
                count += 1
    return count
","def count_positive_subarrays(nums):
    # Compute prefix sums
    pref = [0]
    for num in nums:
        pref.append(pref[-1] + num)

    # Coordinate compression of prefix sums
    vals = {v: i + 1 for i, v in enumerate(sorted(set(pref)))}  # 1-based index

    size = len(vals) + 2
    bit = [0] * size

    def update(i):
        while i < size:
            bit[i] += 1
            i += i & -i

    def query(i):
        s = 0
        while i:
            s += bit[i]
            i -= i & -i
        return s

    count = 0
    for p in pref:
        idx = vals[p]
        count += query(idx - 1)          # number of previous prefix sums < current
        update(idx)                      # add current prefix sum
    return count",74852.18,114,1984,2210,2324,OK,
TYR-043,min_subarray_sum,o3,subarray,medium,O(N^2),O(N),"def min_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur < best:
                best = cur
    return best
","def min_subarray_sum(nums):
    if not nums:
        return 0
    current = result = nums[0]
    for num in nums[1:]:
        current = min(num, current + num)
        result = min(result, current)
    return result",37478.59,127,128,203,330,OK,
TYR-044,count_subarrays_max_le_k,o3,subarray,medium,O(N^2),O(N),"def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        ok = 1
        for j in range(i, n):
            if nums[j] > k:
                ok = 0
            if ok == 1:
                count += 1
            else:
                break
    return count
","def count_subarrays_max_le_k(nums, k):
    total = length = 0
    for x in nums:
        if x <= k:
            length += 1
        else:
            total += length * (length + 1) // 2
            length = 0
    total += length * (length + 1) // 2
    return total",57343.34,132,256,359,491,OK,
TYR-045,sum_of_all_subarray_sums,o3,subarray,medium,O(N^2),O(N),"def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            total += cur
    return total
","def sum_of_all_subarray_sums(nums):
    n = len(nums)
    return sum(val * (i + 1) * (n - i) for i, val in enumerate(nums))",66057.77,109,576,636,745,OK,
TYR-046,remove_duplicates_preserve_order,o3,set-operations,easy,O(N^2),O(N),"def remove_duplicates_preserve_order(nums):
    result = []
    for i in range(len(nums)):
        found = 0
        for j in range(i):
            if nums[j] == nums[i]:
                found = 1
        if found == 0:
            result.append(nums[i])
    return result
","def remove_duplicates_preserve_order(nums):
    seen = set()
    result = []
    for num in nums:
        if num not in seen:
            seen.add(num)
            result.append(num)
    return result",5078.19,115,64,131,246,OK,
TYR-047,symmetric_difference_count,o3,set-operations,medium,O(N^2),O(N),"def symmetric_difference_count(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    for i in range(mid, len(nums)):
        found = 0
        for j in range(mid):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    return count
","def symmetric_difference_count(nums):
    mid = len(nums) // 2
    first, second = nums[:mid], nums[mid:]
    set_first, set_second = set(first), set(second)
    return sum(x not in set_second for x in first) + sum(x not in set_first for x in second)",62586.45,178,512,601,779,OK,
TYR-048,count_common_elements,o3,set-operations,easy,O(N^2),O(N),"def count_common_elements(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                count += 1
                break
    return count
","def count_common_elements(nums):
    mid = len(nums) // 2
    second_half = set(nums[mid:])
    return sum(1 for x in nums[:mid] if x in second_half)",52000.87,111,320,385,496,OK,
TYR-049,is_subset_first_half,o3,set-operations,easy,O(N^2),O(N),"def is_subset_first_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            return 0
    return 1
","def is_subset_first_half(nums):
    mid = len(nums) // 2
    second_half_set = set(nums[mid:])
    for i in range(mid):
        if nums[i] not in second_half_set:
            return 0
    return 1",56833.25,122,256,333,455,OK,
TYR-050,remove_if_more_than_two,o3,set-operations,medium,O(N^2),O(N),"def remove_if_more_than_two(nums):
    result = []
    for i in range(len(nums)):
        count = 0
        for j in range(len(result)):
            if result[j] == nums[i]:
                count += 1
        if count < 2:
            result.append(nums[i])
    return result
","def remove_if_more_than_two(nums):
    counts, result = {}, []
    for num in nums:
        if counts.get(num, 0) < 2:
            result.append(num)
            counts[num] = counts.get(num, 0) + 1
    return result",56549.94,116,256,338,454,OK,
TYR-051,first_missing_positive,o3,set-operations,medium,O(N^2),O(N),"def first_missing_positive(nums):
    candidate = 1
    while candidate < len(nums) + 2:
        found = 0
        for i in range(len(nums)):
            if nums[i] == candidate:
                found = 1
        if found == 0:
            return candidate
        candidate += 1
    return candidate
","def first_missing_positive(nums):
    n = len(nums)
    for i in range(n):
        while 1 <= nums[i] <= n and nums[nums[i] - 1] != nums[i]:
            nums[i], nums[nums[i] - 1] = nums[nums[i] - 1], nums[i]
    for i in range(n):
        if nums[i] != i + 1:
            return i + 1
    return n + 1",55170.66,122,128,252,374,OK,
TYR-052,is_permutation_of_other_half,o3,set-operations,easy,O(N^2),O(N),"def is_permutation_of_other_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        used = []
        for j in range(mid, len(nums)):
            skip = 0
            for u in range(len(used)):
                if used[u] == j:
                    skip = 1
            if skip == 0 and nums[j] == nums[i]:
                found = 1
                used.append(j)
                break
        if found == 0:
            return 0
    return 1
","def is_permutation_of_other_half(nums):
    mid = len(nums) // 2
    second_half_set = set(nums[mid:])
    for val in nums[:mid]:
        if val not in second_half_set:
            return 0
    return 1",84377.93,170,2752,2825,2995,OK,
